paper_id,summary
SP:792ae8808aa6902758146aef1548c975492b833c,"This paper introduces a new concept called “ learnability lock ” for controlling the model ’s learnability on a specific dataset with a special key. In particular, they propose adversarial invertible transformation, that can be viewed as a mapping from image to image, to slightly modify data samples so that they become “ unlearnable ” by machine learning models with negligible loss of visual features. Meanwhile, one can unlock the learnability of the dataset and train models normally using the corresponding key. The proposed learnability key leverages class - wise perturbation that applies a universal transformation function on data samples of the same label. This ensures that the learnable can be easily restored with a simple inverse transformation while remaining difficult to be detected or reverse - engineered."
SP:9af10703605e620e563241e2602a50b629f3d37a,"This paper proposes a novel method for handling missing features in graph machine learning applications. The proposed method is based on minimization of the Dirichlet energy and leads to a diffusion - type differential equation on the graph. The discretization of this equation produces a simple, fast and scalable algorithm which is called Feature Propagation ( FP ). Experiments show that the proposed approach outperforms previous methods on seven common node - classification benchmarks and can withstand surprisingly high rates of missing features."
SP:cbaa3f1379fa99159899d79ccb479c0187403aca,"This paper studies the problem of active learning, i.e., the process of training a model with limited labeled data by selecting a core subset of an unlabeled data pool to label. The paper introduces an integer optimization problem for selecting the core set that minimizes the discrete Wasserstein distance from the unlabelled pool.   The paper shows that this problem can be solved with a Generalized Benders Decomposition algorithm. Numerical results on several data sets show that the proposed method is competitive with baselines and outperforms them in the low budget regime."
SP:4c72923f78ca6590dc11e10d1a2403076a583718,"This paper proposes a method for de - novo genome assembly by finding a path through the assembly graph. The method is based on a graph convolutional neural network, which is trained on a dataset generated from human genomic data to reconstruct the genome by finding the shortest path in the graph topology. The authors show that their model can compute scores from the lengths of the overlaps between the sequences and the topology which, when traversed with a greedy search algorithm, outperforms the greedy search over the overlap lengths only. Moreover, their method reconstructs the correct path in a fraction of the time required for the state - of - the - art de novo assemblers."
SP:24de906e4289c9073b6c55c747b0913b8df5e053,"This paper proposes to use experience replay ( ER ) in meta - learning to improve continual learning representations by integrating ER also into meta - training. The authors propose to store the samples ’ representations, instead of the samples themselves, into the replay buffer. This ensures the batch nature of ER does not conflict with the online - aware nature of meta - continual learning. Moreover, the authors introduce a meta - learned Predictive Sample Selection to replace the widely used reservoir sampling to populate the replay buffers."
SP:3c78454f053f74930979a8054cd7c8a34b6fe63d,"This paper proposes a new method for multi - agent joint Q - learning based on centralized training with decentralized execution ( CTE ). The proposed method is based on an explicit credit assignment problem where each agent gives its suggestion about how to weight individual Q - values to explicitly maximize the joint Q-value, besides guaranteeing the Bellman optimality of the Q - value. Theoretically, the authors give a gradient ascent solution for this problem. Empirically, it is shown that the proposed method achieves interpretable credit assignment and superior performance compared to several advanced baselines."
SP:0d2b225ac697679d10df25f371b2a718d4949b42,"This paper studies the problem of attacking transductive learning - based adversarial defense mechanisms. The authors propose a new framework, Greedy Model Space Attack ( GMSA ), to attack the model space for solving bilevel attack objectives. They show that GMSA, even with weak instantiations, can break some of the existing defenses. They also show that adversarially retraining the model using fresh randomness at the test time gives a significant increase in robustness against attacks."
SP:e7024cae196fc5eb6a62d289a95d76b532b6a36c,"This paper proposes a new method for batch normalization. The authors consider the case where the entire dataset is normalized jointly, and explore other ways to approximate the gradient from this limiting case. They demonstrate an approximation that removes the need to keep more than one example in memory at any given time, at the cost of a small factor increase in the training step computation, as well as a fully per - example training procedure. They further use their insights to improve batch renormalization for very small minibatches."
SP:4aa42984fcb0fd66936d668477b2719ef5c427d4,"This paper proposes a low - rank adaptation ( LoRA ) method to reduce the number of trainable parameters for downstream tasks. Compared to Adam, the proposed method can reduce the total number of parameters by 10,000 times and the memory requirement by 3 times. The proposed method is evaluated on a number of downstream tasks, and is shown to perform on - par or better than Adam."
SP:b77a00beb0802f47810b03d3c4aa24d92781414f,"This paper proposes a method to constrain the output of linear - chain conditional random fields ( CRF ) to a regular language. The authors propose a regular - constrained CRF ( RegCCRF ) that can enforce a broad class of constraints, including non - local ones, by specifying the space of possible output structures as a regular Language L. The resulting regular - restricted CRF has the same formal properties as a standard CRF, but assigns zero probability to all label sequences not in L.   The authors prove that constrained training is never worse than constrained decoding."
SP:74c186a96c12adff178264aa84ace8d04dc7d725,"This paper presents a method for camera - based physiological measurement. The authors propose two novel and efficient neural models that remove the need for face detection, segmentation, normalization, color space transformation or any other preprocessing steps. The proposed methods achieve state - of - the - art accuracy on three public datasets. The latency of the proposed networks is evaluated."
SP:3003bab6e3f7e2e21cd6cf27ee7d483d877d9fb3,"This paper proposes a new method for hardware - aware pruning of neural networks. The proposed method is based on a global resource allocation optimization problem, aiming at maximizing the accuracy while constraining the latency under a predefined budget. The method is evaluated on both classification and detection tasks, over varying networks, on ImageNet and VOC datasets.  "
SP:c44d676c09c8e5a70d73b21b507b41a422fec809,"This paper proposes a new method for molecular graph generation based on energy - based models ( EBMs ). The proposed method is based on contrastive divergence and Langevin dynamics. The authors propose a simple yet effective learning strategy, which pushes down energies with flexible degrees according to the properties of corresponding molecules. Further, the authors explore to use the method for generating molecules towards multiple objectives via compositional generation, which is practically desired in drug discovery."
SP:70e60fa5deef3e3ba77d05d0c3e0e7fbf396aa1d,"This paper proposes a new method for program synthesis, CROSSBEAM, which uses a neural model to learn a hands - on search policy for bottom - up synthesis, instead of relying on a combinatorial search algorithm. The model is trained on - policy using data extracted from its own bottom - ups searches on training tasks. The proposed method is evaluated in two domains, string manipulation and inductive logic programming, and it is shown to outperform BUSTLE in both domains."
SP:daa044ffefe80bae16b014f60061d941ed8c2ba6,This paper proposes a new objective to replace the standard squared Bellman error in deep reinforcement learning. The new objective is based on a functional regularization of the target Q - values. The authors propose to use up - to - date parameters as well as control the regularization. This leads to a faster yet more stable training method. Empirical results show that the proposed objective can be used to improve the sample efficiency and performance of DQN.
SP:dd174014d056a7d2bc86ee99119841eafa62ed52,"This paper proposes a new approach to designing graph neural networks ( GNNs ) based on the notion of local isomorphism, i.e., the ability to inject structural properties of graphs into a message - passing aggregation scheme. Theoretically, the authors show that the proposed approach is more expressive than the Weisfeiler Lehman test ( 1 - WL ) in distinguishing graph structures. Empirically, they show that their approach outperforms the state - of - the - art methods on node classification and graph classification benchmark tasks."
SP:beb9ba0261e176bfc50e9bf5bed2b6169d388285,"This paper proposes a novel prediction interval ( PI ) method for uncertainty quantification. The proposed method is based on linear combinations of three NNs, each of which is independently trained using the standard mean squared error loss. The coefficients of the linear combinations are computed using root - finding algorithms to ensure tight PIs for a given confidence level. The authors theoretically prove that PI3NN can calculate PIs without retraining NNs and it completely avoids the crossing issue."
SP:4b44a834e2212bacb4c2d9408a81f1efc76a670b,This paper proposes a method for online meta - learning that does not require any ground truth knowledge about the task boundaries and stays fully online without resetting back to pretrained weights. The proposed method is evaluated on Rainbow - MNIST and CIFAR100 datasets and shows that it can learn to adapt to new tasks faster than the state - of - the - art online learning methods.
SP:fbae35cb171b3a3eb7c5d4bc83881ed7c4a70aae,This paper proposes a method to make the molecular optimization problem differentiable at the substructure level. The authors propose a differentiable scaffolding tree ( DST ) to convert discrete chemical structures to locally differentiable ones by backpropagating the derivatives from the target properties through a graph neural network ( GNN ). They demonstrate encouraging preliminary results on de novo molecular optimization with multiple computational objective functions.
SP:61b59899cf6ae442d9f8f5226e79708a4280cfb2,"This paper proposes a personalized lab test result prediction approach that learns a strong patient representation incorporating both patient information accumulated over the visits as well as information from other similar patients. The authors augment the patient representation with the knowledge of drug - lab interactions, diagnosis - lab interaction, and use graph attention networks to model the positive and negative effects of drugs and diagnosis on the target lab result. Experiments on real - world datasets demonstrate the effectiveness of the proposed solution in reducing prediction errors by a significant margin."
SP:8623cebb515c4a736427449b46ad2cdf8b806b77,"This paper proposes a new domain generalization problem, called Open - Set Single Domain Generalization ( OS - SDG ), where the target domains may include unseen categories out of the source label space. The authors propose a novel approach named CrossMatch to address the OS -SDG problem, which generates auxiliary samples for unknown classes and improves the capability of unknown classes identification with a novel consistency regularization. Experiments on benchmark datasets demonstrate the effectiveness of CrossMatch on enhancing the performance of existing single domain generalisation methods."
SP:126f8ffb855aa22eda4d681a499953879ed3679e,"This paper proposes two extensions of trust - region methods based on Kullback - Leibler divergence ( TRPO ) and Sinkhorn trust regions ( PPO ) for policy optimization. The main idea is to directly optimize the policy distribution and derive their close - form policy updates based on the Lagrangian duality. Theoretically, they show that WPO guarantees a monotonic performance improvement, and SPO provably converges to WPO as the entropic regularizer diminishes. Experiments on tabular domains and robotic locomotion tasks demonstrate the performance improvement of both approaches."
SP:999eacf6500c87205584a3256d7ca45b3016fb1c,"This paper proposes a forget - and - re - learn framework to unify many existing iterative training algorithms in the image classification and language emergence literature to understand the success of these algorithms in terms of the disproportionate forgetting of undesirable information. The authors show that many existing algorithms which have successfully demonstrated improved generalization have a forgetting step that disproportionately affects undesirable information for the given task. They show that the relearning stage amplifies the unforgotten information, and distills from it features that are consistently useful under different initial conditions induced by the forgetting step."
SP:2789859517b6624730b14a7e010444a72d3dd3ed,"This paper studies the offline - online batch RL setting, where the agent has access to a batch of data to train on but is also allowed to learn during the evaluation phase in an online manner. This is an extension to batch RL, allowing the agent to adapt to new situations without having to precommit to a policy. The authors show that standard RL agents trained in an offline - offline manner can outperform agents trained only offline or online."
SP:76625a25e770415599a34122110d61cb3b7e614c,"This paper studies the problem of domain generalization ( DG ) via meta - learning to reduce domain shift with an episodic training procedure. In particular, it measures the domain shift using Y - discrepancy and learn to optimize Y - discrepancy between the unseen target domain and source domains only using source - domain samples. Theoretically, it gives a PAC - style generalization bound for discrepancy - optimal meta learning and further makes comparisons with other DG bounds including ERM and domain - invariant learning. Empirically, the proposed method achieves state - of - the - art results on two DG benchmarks."
SP:6421a9759c766641fd8c128a249f1a9c5699d19c,"This paper studies the problem of best - first search in the Sokoban domain, where the search space is exponential in terms of the number of sub - trees in the tree. The authors propose to use the policy ( action selection ) and value ( remaining distance estimate ) functions as well as randomization methods for solving hard planning instances using best first search. They show the existence of left heavy tails and propose an abstract tree model that can empirically explain the appearance of these tails."
SP:84c415bc0f120d1997289f91661ff74e7297d3bd,"This paper proposes a meta - imitation learning method for video demonstrations. The proposed method is based on a generative model A - CycleGAN, which is able to translate human videos into practical robot demonstrations and train the meta - policy with adaptive loss based on the quality of the translated data. The method achieves comparable performance to the baseline on fast learning a set of vision - based tasks through watching a single video demonstration."
SP:fedf5c75e83d6ab41ef9d5daa9054ffe4e424ec2,"This paper proposes a new method to improve the performance of over - parameterized deep networks trained using gradient - based optimizers. The proposed method is based on weight - norm - constrained training, where the training loss is constrained by the weight norm of the network. The authors show that the proposed method outperforms the baselines on a variety of tasks, optimizers, and batch sizes."
SP:819df8d847a99f13ed5efdcabae8b464c12b464b,"This paper proposes a method for learning partial and full group equivariance in G - CNNs. In particular, the authors propose a family of networks that can learn both partial ( partial ) and full ( full ) equivariant representations of the data. The proposed method is evaluated on MNIST, 6 / 9 and natural image classification tasks."
SP:0c0ca9df96f1fa2eb8b83a47d0d5964590fef290,This paper proposes a new method for amortized Langevin dynamics ( ALD ) for deep latent variable models. The proposed method replaces the datapoint - wise MCMC iterations with updates of an inference model that maps observations into latent variables. The authors prove that ALD has the target posterior as a stationary distribution under some assumptions. They also show that the proposed method can be extended to sampling from an unconditional distribution.
SP:5631097031c7e599bdeae64366ffa6e4558837c6,"This paper proposes a method for hypergraph reasoning based on sparsity and locality. The method is based on the observation that in logical reasoning, logical rules usually apply locally ( e.g., only three people are involved in a grandparent rule ) and sparsely ( i.e., the grandparent relationship is sparse across all pairs of people in the world ). To leverage the sparsity in hypergraph neural networks, the proposed method represents the grounding of relationships such as parent and grandparent as sparse tensors and uses neural networks and finite - domain quantification operations to infer new facts. To remedy the information loss in sampled subgraphs, the authors propose a sampling and label calibration paradigm based on an information - theoretic measure information sufficiency."
SP:9657121b01c51f78c00d06b47d3e8d678dd85d54,"This paper proposes a new family of differentiable top - k cross - entropy classification losses, which relax the assumption of a fixed k. The authors show that relaxing k does not only produce better top - 5 accuracy, but also makes models more robust, which leads to top - 1 accuracy improvements.   The authors also propose splitter selection nets, which require fewer layers than existing selection nets and achieve new state - of - the - art results on ImageNet1K."
SP:cb3188f435c54a365890e20e4d582c250d919833,"This paper proposes a method for solving large - scale optimal transport ( OT ) problems at an unprecedented combination of speed and accuracy. The proposed method builds on the celebrated Douglas - Rachford splitting technique and tackles the original OT problem directly instead of solving an approximate regularized problem, as many state - of - the - art techniques do. This allows the authors to provide sparse transport plans and avoid numerical issues of methods that use entropic regularization. The algorithm has the same cost per iteration as the popular Sinkhorn method, and each iteration can be executed efficiently."
SP:9a087cc734a3e7f3ab848bef5e2eff37fe40f303,This paper proposes a framework for disentangling performance gaps in federated learning from out - of - sample ( OOD ) and participation gaps ( participation gap ) in order to better understand generalization in FL. The authors propose a dataset synthesis strategy that enables realistic simulation without naturally - partitioned data. They conduct a systematic study of generalization performance in FL across six tasks. They observe and explain differences in behavior across natural and synthetic federated datasets.
SP:da0e8c89f343abfe500eb4c1968e418c2fb52ef6,This paper studies the few - shot learning methods on pretrained language models from the BERT family in the zero - shot setting. The authors show that simply introducing a few prompt [ MASK ]s could significantly improve the performance and robustness of the null - prompt method and even exceed cherry - piked manual prompts. They also show that a coarse - to - fine study to learn the influence of multiple components in their proposed method.
SP:9817dccb1a121058b23a2ef825ed339cf8b53674,This paper proposes a method to improve the alignment and interpretability of attention in image recognition. The proposed method is based on a sharpener module that aims to align relevant parts of the encoded image with the target output. Experiments on synthetic handwritten digits and real - world text recognition datasets show that the proposed method outperforms other methods in terms of accuracy and alignment.  
SP:3913ed3b3cf6494368e3be6cacb637ff85f80ee6,This paper proposes a supervised approach to solve the vehicle routing problem. The proposed approach is based on a reinforcement learning framework that constructs a complete tour plan from scratch while respecting an apriori fixed number of available vehicles. The authors show that the proposed method is faster and easier to train and achieves competitive results that incorporate the practical aspect of vehicle costs.
SP:594a813c0d0baa66738b9c8331370f861ad3c416,This paper proposes a method to improve link prediction by counterfactual inference. The proposed method uses causal models to learn the causal relationship between global graph structure and link existence. The method is evaluated on several benchmark datasets and outperforms competitive baseline methods on link prediction tasks.
SP:48a7e50451b887f55be17b2662aa11ce18791cc1,"This paper proposes a two - stage unsupervised feature selection method for feature selection via knowledge contrastive disTillation ( SOFT ) model that incorporates the second - order covariance matrix with the first - order data matrix. In the first stage, the proposed method learns a sparse attention matrix that can represent second order relations between features. The second stage builds a graph based on the learned attention matrix and performs graph segmentation to select high - correlated features together. Experiments on 12 public datasets show that SOFT outperforms classical and recent state - of - the - art methods."
SP:14bcae11aeede63f28d1b80c05ed18a01d3e3f3c,"This paper proposes a new method for learning multimodal VAEs that combine information between modalities implicitly through mutual supervision. The proposed method is based on the notion of ‘ relatedness ’, a notion of semantic similarity between data modalities in the latent representation. The authors show that the proposed method outperforms baselines on the MNIST - SVHN ( image - image ) and CUB ( text - text ) datasets."
SP:e834a52cadebe5f125ce491273b4ad1146beae3f,"This paper proposes a method to combine intrinsic and extrinsic rewards in the Dopamine framework for deep reinforcement learning. The proposed method is based on J - PER, a new transitionselection algorithm based on the interest of multiple agents. The authors show that the proposed method achieves 50 % faster wall - clock speed and building a stronger representation. They also show that they can learn from multiple intrinsic rewards and ignore harmful intrinsic rewards."
SP:41578dd1a4bdb043b3d68afa5f9cebb3e14f3907,"This paper proposes a new method for learning stiffness - aware neural networks for learning Hamiltonian dynamical systems from data. The proposed method is based on a stiffness - aware index, a simple yet effective metric to quantify the stiffness of the dynamical system. This classification along with a resampling technique allows to apply different time integration strategies such as step size adaptation to better capture the dynamic characteristics of the Hamiltonian vector fields. The method is evaluated on a three - body problem and a billiard model."
SP:bfb0a059eeb6f40a18fbd20c0eec5037a64ca09e,"This paper presents a method to train language models to perform complex multi - step computations. The authors train Transformers to emit intermediate computation steps into a “ scratchpad ”, which they call “ long addition ” or “ execution of arbitrary programs ”. They show that this method can improve the performance of language models on a series of tasks, including long addition, execution of programs, and program generation."
SP:e6c1a8b4bba287455dc9cf145b6bd1f04e2148a9,"This paper proposes a novel method to generate adversarial perturbations that are interpretable, universal to any source image, and physically - realizable. The method is based on image generators and a novel optimization objective. The authors show that they can generate targeted feature - level adversarial attacks at the ImageNet scale that are simultaneously interpretable and universal. They also show that the proposed method can also reveal spurious, semantically -describable feature / class associations that can be exploited by novel combinations of natural objects."
SP:873618263dc4246a39c44d0abfecfb5f688817e3,"This paper presents a novel approach to simulated annealing based on reinforcement learning. In particular, the authors propose to treat the proposal distribution as a policy, which can be optimised for higher solution quality given a fixed computational budget. The proposed approach outperforms baselines with hand - selected parameters on a number of problems.  "
SP:cae31f7436920eb3946e3f5bca0ac88a73d7c3ec,"This paper studies the problem of non - stationarity in cooperative multi - agent reinforcement learning ( MARL ). In this paper, the authors introduce a novel notion, the δ-stationarity measurement, to explicitly measure the non -stationarity of a policy sequence, which can be further proved to be bounded by the KL - divergence of consecutive joint policies. The authors propose a trust - region decomposition network ( TRD - Net ) based on message passing to estimate the joint policy divergence more accurately. Experiments show that MAMT can bring noticeable and stable performance improvement and more suitable for large - scale scenarios."
SP:989b58167a15ae4fafbe27ff534d327991b6c4d7,"This paper proposes a method for audio - visual speech representation learning based on multi - stream video input. The authors propose a self - supervised representation learning framework, AV - HuBERT, to learn multimodal hidden units for audio and visual speech. The proposed method is evaluated on the LRS3 lip - reading dataset, where it outperforms the state - of - the - art approach ( Makino et al. 2019 ) trained with a thousand times more transcribed video data ( 31 K hours )."
SP:7c9eb8aa4a4dcb5965157d860e812d81654e3aa7,"This paper proposes a novel algorithm for combinatorial optimisation on graphs. The proposed method is based on a recurrent unit - based RL algorithm. The main idea is to restrict the GNN to a single pre - processing step, before entering a fast - acting exploratory phase directed by the recurrent unit. Experiments show that the proposed method achieves a new SOTA for RL algorithms on the Maximum Cut problem, while also providing orders of magnitude improvement in speed and scalability."
SP:f741d980c9c560a21298e947f1605dcbab7ceeac,This paper proposes a new approach to train VAEs with discrete latent variables. The authors propose to use a direct discrete optimization for the encoding model. They do so by using truncated posteriors in conjunction with evolutionary algorithms ( using a recently suggested approach ). The proposed approach is shown to be more efficient than amortization and sampling - based VAE training.
SP:deb189d37bd51b92762ce259a106d9a9e9d81ea4,"This paper proposes an unsupervised method based on counterfactual measures of blame to identify effects on the environment controlled by the agent. The proposed method is evaluated in a wide range of environments showing that it can accurately identify controlled effects. It is also evaluated as an intrinsic motivator by integrating it in the state - of - the - art exploration method, achieving substantially better performance than action - prediction models."
SP:ea18d57904e25fd09ed0f6c9972029d78779a8a6,"This paper proposes a new method for lightweight image super - resolution ( SR ) networks. The proposed method is based on structure - regularized pruning ( SRP ), which imposes regularization on the pruned structure to make sure the locations of pruned filters are aligned across different layers. For the layers connected by the same residual, the authors select the filters of the same indices as unimportant filters. The authors apply SRP to train efficient image SR networks, resulting in a lightweight network SRPN - L and a very deep one SRPN."
SP:0dee45001ae9600f485614dfe6874a516ac01db5,"This paper proposes a framework for few - shot learning that tackles large domain shift between base and novel categories. The first step of the framework trains a feature extracting backbone with the contrastive loss on the base category data. The second step trains a masking module to select relevant features that are more suited to target domain classification. Finally, a classifier is fine - tuned along with the backbone such that the backbone produces features similar to the relevant ones."
SP:92aa611d71a8da597358330d84fddbb90de2cf4f,"This paper studies the generalization ability of neural networks trained by Bayesian inference and gradient descent. In particular, the authors show that the average test error of the neural network - Gaussian process ( NNGP ) posterior is worse than the average of the test error for Gaussian processes with large margin. The authors also show that gradient descent can be used to select large margin functions with vanishing posterior probability that nonetheless generalize significantly better than the posterior average.   "
SP:a0e3cf719a95bbc5aad2f663ba5a3169c316ee9b,"This paper proposes a new method to improve the cross - lingual transfer performance. The proposed method is based on the idea of cross - language manifold mixup ( X - Mixup ), which adaptively calibrates the representation discrepancy and gives compromised representations for target languages. Experiments on the XTREME benchmark show X -Mixup achieves 1.8 % performance gains on multiple text understanding tasks, compared with strong baselines, and reduces the cross language representation discrepancy significantly."
SP:19f8cd8f0c274b6141ba097d2ebb6d18af0986fd,"This paper studies the problem of Byzantine robust distributed or federated learning, where a fraction of the workers may deviate from the prescribed algorithm and send arbitrary messages to the server. The authors propose a simple bucketing scheme that adapts existing robust algorithms to heterogeneous datasets at a negligible computational cost. They also theoretically and experimentally validate their approach, showing that combining bucketing with existing robust methods is effective against challenging attacks."
SP:4d63513b9a1b9b9fc44a69b3d5679a8f48eb95e7,"This paper studies the relationship between disentanglement and multi - task learning based on hard parameter sharing. The authors use a set of standard metrics to show that disentangling appears naturally during the process of multi - tasks neural network training. They verify their hypotheses by training multiple models in single - and multiple - task settings and investigating the level of disentangledness achieved in their latent representations. In their experiments, they find that in a hard - parameter sharing scenario multi -task learning indeed seems to encourage disenanglement."
SP:9851adb72e2918780f661f83f7da06eb866787be,"This paper presents a framework of certifying robust policies for reinforcement learning against adversarial state perturbations.   The authors propose two types of robustness certification criteria : robustness of per - state actions and lower bound of cumulative rewards. Specifically, the authors propose a local smoothing algorithm that uses a policy derived from Q - functions smoothed with Gaussian noise over each encountered state to guarantee the robustness to adversarial perturbation. The authors also propose a global smoothing method for certifying cumulative reward robustness under adversarial attacks."
SP:78da3c97182ec1baf6a131740bf7c91a9afb2fd2,"This paper proposes a new approach to conformal prediction, which aims to output a precise set of promising prediction candidates that is guaranteed to contain a limited number of incorrect answers. The authors propose to trade coverage for precision by enforcing that the presence of incorrect candidates in the predicted conformal sets ( i.e., the total number of false positives ) is bounded according to a user - specified tolerance. Subject to this constraint, the proposed method optimizes for a generalized notion of set coverage (   the true positive rate ) that allows for any number of true answers for a given query ( including zero )."
SP:b126d2f3c397633745c8833e22ace93a2470e963,"This paper studies the problem of measuring the complexity of a neural network. The authors show that the expected length distortion does not grow with depth, and indeed shrinks slightly, for ReLU networks with standard random initialization. They also generalize this result by proving upper bounds both for higher moments of the length distortion and for the distortion of higher - dimensional volumes. These theoretical results are corroborated by experiments."
SP:b3b6d0512edfca461ea295ee8665f7f226c45d57,"This paper proposes a new method for learning safe and unsafe policies in the context of reinforcement learning. The proposed method is based on contrastive training on both the safe and the unsafe data, where the safety variable is inferred from offline data and the safety skills are learned from the data. In the inference stage, the proposed method composes a safe and successful policy according to the inferred safety variable and abstract action in different scenarios. Experiments are conducted on a set of complex robotic grasping tasks to demonstrate the effectiveness of the proposed approach."
SP:a5dadb3ecc3caed3b9d9a68eda0d48a53c2d1ce2,"This paper proposes a multi - branch model for image restoration. The proposed model is based on the RGC ( Retinal Ganglion Cells ). The model is trained on three image restoration tasks : image dehazing, deraindrop, deblurring, and streak rain removal. Experiments are conducted on synthetic and real - world datasets to demonstrate the effectiveness of the proposed model."
SP:263b386beee44b0b45b6f6dc3cf80d020500be62,"This paper proposes a new federated learning setup, Inference - time PFL ( IT - PFL ), where a model trained on a set of clients needs to be later evaluated on novel unlabeled clients at inference time. The proposed approach is based on a hypernetwork module and an encoder module. It is evaluated on four benchmark datasets, showing that it generalizes better than current FL and PFL methods, especially when the novel client has a large domain shift."
SP:960d0a63a82593f6e72275b65f0501f0469d1924,"This paper presents a method to visualize representations learned with self - supervised learning models. The method is based on a conditional diffusion - based generative model ( RCDM ), which is used to evaluate the quality of the generated images. The authors show that the proposed method is more robust to small adversarial perturbations of the inputs, and that there is an inherent structure learned with SSL model that can be used for image manipulation.  "
SP:398899e6c86b4a2a17dfa5c2f4478811f4331c1d,"This paper studies the Fp sketch, a well - known algorithm for frequency moments estimation, which is differentially private as is when p = ( 0, 1 ). The authors show that its pure multiplicative sensitivity is approximately max{22p+2, 22p-2 } when p \in ( 0, 1 ) and n M. They show that the algorithm is exponentially better than existing DP baselines and only worse than the optimal non - private baseline by a logarithmic factor."
SP:3253b13851b5a3b5e3c8c6e24891db05903a4e57,"This paper proposes a reward - switching policy optimization ( RSPO ) method for discovering diverse strategies in complex RL environments by iteratively finding novel policies that are both locally optimal and sufficiently different from existing ones. To encourage the learning policy to consistently converge towards a previously undiscovered local optimum, the proposed method switches between extrinsic and intrinsic rewards via a trajectory - based novelty measurement during the optimization process. The proposed method is able to discover a wide spectrum of strategies in a variety of domains, ranging from single - agent particle - world tasks and MuJoCo continuous control to multi - agent stag - hunt games and StarCraftII challenges."
SP:e3ab3aa87ab023bd9949b99a17d4b6e26c1473c0,This paper proposes a method for finding fast diffusion model samplers by optimizing the degrees of freedom of Generalized Gaussian Diffusion Models ( GGDM ) by maximizing sample quality scores via gradient descent. The authors propose to use the reparametrization trick and gradient rematerialization to optimize over a parametric family of parametric non - Markovian Samplers for diffusion models. The proposed method achieves good results on unconditional image generation with only 10 inference steps and 4.82 with 20 steps.
SP:7a7506f2b5500a573c0cfb8b0822e5ea725c886a,"This paper proposes a method for extracting factual information from large language models ( LLMs ). The authors argue that the quality of the factual information extracted from LLMs depends on the prompts used to query them. To address this shortcoming, the authors propose P - adapters : lightweight models that sit between the embedding layer and first attention layer of LLMs. They take LLM embeddings as input and output continuous prompts that are used to queries the LLM. They show that the proposed method outperforms other methods in terms of accuracy and consistency."
SP:35cdf71f027cc5168b55cc34c64bfb2f3087d6f5,"This paper proposes a method for continuous classification of time series ( CCTS ), which is a continual learning task with the unclear distribution division. The authors propose a novel Adaptive model training policy ( ACCTS ) to overcome two main problems : catastrophic forgetting and overfitting. Experiments on four real - world datasets show that the proposed method can classify more accurately than all baselines at every time."
SP:d9b74b749aa465496763d3a3a9bf3a53e800587e,"This paper proposes to use external memory for language modeling. The authors propose a simple extension to the transformer architecture, called kNN - augmented attention, which dramatically increases the length of the context that a language model can attend to by using k - nearest - neighbor lookup into a large external memory. They show that the performance steadily improves when we increase the size of memory up to 131k tokens. They also show that models can generalize to larger memory sizes than they were trained on."
SP:7a1bbf86c3fdb8738aa826ca330493e857d050ba,This paper proposes a sampling scheme based on the Metropolis - hastings Monte Carlo algorithm to generate sequences from MLMs. The proposed method is based on two energy parametrizations derived from the trained MLMs and the proposed sampling scheme. The authors show that the proposed method can generate high - quality samples from non - probabilistic masked language models.   
SP:011626ba4fafee13d4a30e3f13c1df5b7071a7f1,"This paper proposes a new method for data augmentation for NLP tasks. The authors propose a new reward function for learning the best augmentation strategy for each NLP task. The proposed method is based on the idea that good augmentation should construct more diverse and challenging samples for providing informative training signals, while avoiding the risk of losing the semantics of original samples. To this end, the authors propose to jointly optimize the augmentation policy while training the model, to construct the augmented samples with low confidence but a high semantic similarity with original ones. In addition, they introduce a sample re - weighting scheme to focus on difficult augmented samples after the original ones are learned confidently."
SP:69d41a862ea189f72d4e8af2854e27b95a91fa41,This paper proposes a new method for offline reinforcement learning ( ORL ) based on meta - learning. The proposed method is based on a combination of intra - task attention mechanism and inter - task contrastive learning objectives to achieve robust task inference. Theoretical analysis and experiments are presented to demonstrate the superior performance and robustness of the proposed method compared to model - free methods.
SP:ed86c60850d5c8302dcf1c2167db303e778fe681,This paper proposes a method for improving the accuracy of a partially observable Markov system given sample - access to its dynamics model. The authors propose an inference - time improvement framework for parametric sequential generative modeling methods called belief fine - tuning ( BFT ). BFT leverages approximate dynamic programming to determine the model parameters at each time step. It can improve the accuracy at test time because it specializes the capacity of the model to the space of local observations and does not require the belief model to process it as input.
SP:6150725599c10f0e26f0d7cb1fc04b5b227a4456,"This paper proposes a new method for sparsity - based training of neural networks. The authors propose to optimize over a continuous superset of sparse matrices with a fixed structure known as products of butterfly matrices. The proposed method uses a simple fixed sparsity pattern based on flat block butterfly and low - rank matrices to sparsity most network layers ( e.g., attention, MLP ). The paper empirically shows that the proposed method can speed up the training of models ( Transformers, ViT, MLPMixer ) without quality drop compared to baselines on a wide range of domains and tasks."
SP:136e31054a55abca840f6478491972023c2296cb,This paper proposes a novel conditional diffusion probabilistic model ( ST - DDPM ) to model the class center in the forward process of the Markov chain and explore the class clustering phenomenon. The learned class centers also reflect the common characteristics of datapoints from the same class ( e.g. template face ). Extensive experiments verify the effectiveness and scalability of the proposed method.
