,epoach,iteration,loss,rouge-1,rouge-2,rouge-l,rouge-avg
302,0,303,"tensor(1.7580, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
303,0,304,"tensor(1.5770, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
304,0,305,"tensor(1.6992, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
305,0,306,"tensor(1.5333, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
306,0,307,"tensor(1.3786, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
307,0,308,"tensor(1.5356, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
308,0,309,"tensor(1.5856, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
309,0,310,"tensor(1.6702, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
310,0,311,"tensor(1.5708, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
311,0,312,"tensor(1.6740, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
312,0,313,"tensor(1.5070, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
313,0,314,"tensor(1.4760, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
314,0,315,"tensor(1.4471, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
315,0,316,"tensor(1.4082, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
316,0,317,"tensor(1.5742, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
317,0,318,"tensor(1.1959, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
318,0,319,"tensor(1.6419, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
319,0,320,"tensor(1.3725, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
320,0,321,"tensor(1.2731, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
321,0,322,"tensor(1.4301, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
322,0,323,"tensor(1.3936, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
323,0,324,"tensor(1.3170, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
324,0,325,"tensor(1.4902, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
325,0,326,"tensor(1.6994, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
326,0,327,"tensor(1.3599, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
327,0,328,"tensor(1.3982, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
328,0,329,"tensor(1.5244, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
329,0,330,"tensor(1.5973, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
330,0,331,"tensor(1.4878, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
331,0,332,"tensor(1.5830, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
332,0,333,"tensor(1.5433, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
333,0,334,"tensor(1.2444, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
334,0,335,"tensor(1.4323, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
335,0,336,"tensor(1.2345, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
336,0,337,"tensor(1.5388, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
337,0,338,"tensor(1.2541, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
338,0,339,"tensor(1.5735, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
339,0,340,"tensor(1.2119, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
340,0,341,"tensor(1.4078, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
341,0,342,"tensor(1.3346, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
342,0,343,"tensor(1.1500, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
343,0,344,"tensor(1.1292, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
344,0,345,"tensor(1.1714, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
345,0,346,"tensor(1.4658, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
346,0,347,"tensor(1.1243, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
347,0,348,"tensor(1.2891, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
348,0,349,"tensor(1.1452, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
349,0,350,"tensor(1.2846, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
350,0,351,"tensor(0.9891, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
351,0,352,"tensor(1.3557, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
352,0,353,"tensor(1.0084, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
353,0,354,"tensor(1.1302, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
354,0,355,"tensor(1.2455, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
355,0,356,"tensor(1.1459, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
356,0,357,"tensor(1.2367, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
357,0,358,"tensor(1.1141, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
358,0,359,"tensor(0.9622, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
359,0,360,"tensor(1.4931, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
360,0,361,"tensor(1.3234, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
361,0,362,"tensor(1.2905, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
362,0,363,"tensor(1.4284, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
363,0,364,"tensor(0.9648, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
364,0,365,"tensor(1.0096, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
365,0,366,"tensor(1.3083, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
366,0,367,"tensor(0.9783, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
367,0,368,"tensor(1.3436, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
368,0,369,"tensor(1.1877, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
369,0,370,"tensor(1.0152, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
370,0,371,"tensor(0.9530, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
371,0,372,"tensor(0.9135, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
372,0,373,"tensor(1.0187, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
373,0,374,"tensor(1.2887, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
374,0,375,"tensor(1.0823, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
375,0,376,"tensor(0.9643, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
376,0,377,"tensor(1.0146, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
377,0,378,"tensor(1.0224, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
378,0,379,"tensor(1.0312, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
379,0,380,"tensor(1.0111, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
380,0,381,"tensor(1.2156, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
381,0,382,"tensor(1.2247, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
382,0,383,"tensor(1.0351, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
383,0,384,"tensor(1.3956, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
384,0,385,"tensor(1.1731, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
385,0,386,"tensor(1.1169, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
386,0,387,"tensor(1.0408, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
387,0,388,"tensor(1.1729, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
388,0,389,"tensor(0.9852, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
389,0,390,"tensor(0.9926, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
390,0,391,"tensor(1.1297, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
391,0,392,"tensor(1.2861, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
392,0,393,"tensor(0.8112, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
393,0,394,"tensor(1.0956, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
394,0,395,"tensor(1.0383, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
395,0,396,"tensor(1.0157, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
396,0,397,"tensor(1.0825, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
397,0,398,"tensor(1.1293, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
398,0,399,"tensor(1.8229, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
399,0,400,"tensor(1.8944, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
400,0,401,"tensor(1.1015, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
401,0,402,"tensor(0.7698, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
402,0,403,"tensor(1.0274, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
403,0,404,"tensor(0.8816, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
404,0,405,"tensor(1.0242, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
405,0,406,"tensor(1.2499, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
406,0,407,"tensor(0.9636, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
407,0,408,"tensor(1.2598, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
408,0,409,"tensor(1.1375, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
409,0,410,"tensor(0.8790, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
410,0,411,"tensor(0.9765, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
411,0,412,"tensor(1.1146, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
412,0,413,"tensor(0.8862, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
413,0,414,"tensor(0.9108, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
414,0,415,"tensor(1.0171, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
415,0,416,"tensor(1.1865, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
416,0,417,"tensor(1.2274, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
417,0,418,"tensor(0.9561, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
418,0,419,"tensor(1.0912, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
419,0,420,"tensor(0.9230, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
420,0,421,"tensor(1.1147, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
421,0,422,"tensor(1.1879, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
422,0,423,"tensor(0.8154, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
423,0,424,"tensor(0.8750, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
424,0,425,"tensor(0.8064, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
425,0,426,"tensor(0.9253, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
426,0,427,"tensor(0.8924, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
427,0,428,"tensor(0.9257, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
428,0,429,"tensor(1.0065, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
429,0,430,"tensor(1.2119, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
430,0,431,"tensor(1.1086, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
431,0,432,"tensor(0.9047, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
432,0,433,"tensor(0.8835, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
433,0,434,"tensor(0.8833, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
434,0,435,"tensor(0.8660, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
435,0,436,"tensor(0.8521, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
436,0,437,"tensor(0.8216, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
437,0,438,"tensor(1.1982, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
438,0,439,"tensor(1.0975, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
439,0,440,"tensor(0.7231, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
440,0,441,"tensor(0.8845, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
441,0,442,"tensor(0.9056, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
442,0,443,"tensor(1.1565, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
443,0,444,"tensor(0.8953, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
444,0,445,"tensor(0.8421, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
445,0,446,"tensor(0.7928, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
446,0,447,"tensor(1.0800, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
447,0,448,"tensor(1.1100, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
448,0,449,"tensor(0.8857, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
449,0,450,"tensor(0.7971, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
450,0,451,"tensor(0.8119, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
451,0,452,"tensor(0.8209, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
452,0,453,"tensor(1.0738, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
453,0,454,"tensor(1.1622, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
454,0,455,"tensor(1.1913, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
455,0,456,"tensor(1.0074, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
456,0,457,"tensor(0.7704, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
457,0,458,"tensor(0.8050, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
458,0,459,"tensor(0.9064, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
459,0,460,"tensor(0.7768, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
460,0,461,"tensor(0.7297, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
461,0,462,"tensor(1.3008, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
462,0,463,"tensor(0.8435, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
463,0,464,"tensor(1.2745, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
464,0,465,"tensor(1.1713, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
465,0,466,"tensor(1.1120, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
466,0,467,"tensor(1.1540, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
467,0,468,"tensor(1.4073, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
468,0,469,"tensor(1.2122, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
469,0,470,"tensor(1.2482, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
470,0,471,"tensor(1.3452, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
471,0,472,"tensor(0.8359, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
472,0,473,"tensor(0.7307, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
473,0,474,"tensor(1.0474, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
474,0,475,"tensor(0.9203, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
475,0,476,"tensor(0.8901, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
476,0,477,"tensor(0.8589, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
477,0,478,"tensor(1.0600, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
478,0,479,"tensor(1.1002, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
479,0,480,"tensor(1.1557, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
480,0,481,"tensor(0.9363, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
481,0,482,"tensor(0.7369, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
482,0,483,"tensor(0.9789, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
483,0,484,"tensor(0.9399, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
484,0,485,"tensor(0.9023, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
485,0,486,"tensor(1.3967, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
486,0,487,"tensor(0.9499, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
487,0,488,"tensor(0.8795, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
488,0,489,"tensor(0.8835, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
489,0,490,"tensor(0.7668, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
490,0,491,"tensor(0.8955, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
491,0,492,"tensor(0.7731, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
492,0,493,"tensor(0.7221, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
493,0,494,"tensor(0.9204, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
494,0,495,"tensor(0.8683, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
495,0,496,"tensor(1.1255, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
496,0,497,"tensor(1.0240, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
497,0,498,"tensor(0.9120, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
498,0,499,"tensor(0.8041, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
499,0,500,"tensor(1.3152, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
500,0,500,"tensor(1.3152, device='cuda:0', grad_fn=<NllLossBackward0>)",0.294820312547721,0.07669759471796898,0.2729137248458842,0.21481054403719138
501,0,501,"tensor(1.0008, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
502,0,502,"tensor(0.7779, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
503,0,503,"tensor(0.9583, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
504,0,504,"tensor(0.8553, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
505,0,505,"tensor(0.8987, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
506,0,506,"tensor(0.8516, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
507,0,507,"tensor(1.0225, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
508,0,508,"tensor(0.8811, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
509,0,509,"tensor(0.9253, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
510,0,510,"tensor(1.2911, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
511,0,511,"tensor(1.0971, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
512,0,512,"tensor(0.7837, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
513,0,513,"tensor(0.8234, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
514,0,514,"tensor(0.9803, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
515,0,515,"tensor(0.7062, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
516,0,516,"tensor(0.9171, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
517,0,517,"tensor(0.7978, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
518,0,518,"tensor(0.8144, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
519,0,519,"tensor(0.8510, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
520,0,520,"tensor(1.0122, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
521,0,521,"tensor(0.9484, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
522,0,522,"tensor(0.8141, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
523,0,523,"tensor(0.9237, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
524,0,524,"tensor(0.9454, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
525,0,525,"tensor(1.1253, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
526,0,526,"tensor(0.9240, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
527,0,527,"tensor(0.9357, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
528,0,528,"tensor(0.9692, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
529,0,529,"tensor(1.0833, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
530,0,530,"tensor(0.7423, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
531,0,531,"tensor(1.0407, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
532,0,532,"tensor(1.0044, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
533,0,533,"tensor(0.9945, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
534,0,534,"tensor(0.7499, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
535,0,535,"tensor(0.8799, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
536,0,536,"tensor(0.7586, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
537,0,537,"tensor(0.9381, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
538,0,538,"tensor(0.9081, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
539,0,539,"tensor(0.9070, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
540,0,540,"tensor(1.0135, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
541,0,541,"tensor(1.0381, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
542,0,542,"tensor(0.9432, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
543,0,543,"tensor(0.7713, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
544,0,544,"tensor(1.0555, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
545,0,545,"tensor(0.9310, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
546,0,546,"tensor(0.8534, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
547,0,547,"tensor(1.0900, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
548,0,548,"tensor(1.1188, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
549,0,549,"tensor(1.0013, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
550,0,550,"tensor(0.9601, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
551,0,551,"tensor(0.9215, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
552,0,552,"tensor(0.7666, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
553,0,553,"tensor(0.7731, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
554,0,554,"tensor(0.8739, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
555,0,555,"tensor(0.9561, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
556,0,556,"tensor(0.7754, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
557,0,557,"tensor(0.8849, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
558,0,558,"tensor(0.8313, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
559,0,559,"tensor(0.8980, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
560,0,560,"tensor(0.8593, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
561,0,561,"tensor(0.8737, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
562,0,562,"tensor(0.9067, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
563,0,563,"tensor(0.6950, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
564,0,564,"tensor(0.7435, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
565,0,565,"tensor(1.0464, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
566,0,566,"tensor(1.0608, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
567,0,567,"tensor(0.7474, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
568,0,568,"tensor(0.7913, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
569,0,569,"tensor(0.8759, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
570,0,570,"tensor(0.8841, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
571,0,571,"tensor(0.8994, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
572,0,572,"tensor(1.0922, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
573,0,573,"tensor(0.7748, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
574,0,574,"tensor(0.9304, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
575,0,575,"tensor(0.8066, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
576,0,576,"tensor(0.8805, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
577,0,577,"tensor(1.0422, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
578,0,578,"tensor(0.9913, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
579,0,579,"tensor(0.8414, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
580,0,580,"tensor(0.9859, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
581,0,581,"tensor(0.8261, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
582,0,582,"tensor(0.9329, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
583,0,583,"tensor(0.8890, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
584,0,584,"tensor(0.8374, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
585,0,585,"tensor(0.9713, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
586,0,586,"tensor(0.6292, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
587,0,587,"tensor(0.7828, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
588,0,588,"tensor(0.7262, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
589,0,589,"tensor(0.7422, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
590,0,590,"tensor(0.7866, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
591,0,591,"tensor(0.8702, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
592,0,592,"tensor(0.9895, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
593,0,593,"tensor(0.7881, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
594,0,594,"tensor(0.8505, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
595,0,595,"tensor(1.1492, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
596,0,596,"tensor(0.8583, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
597,0,597,"tensor(0.6796, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
598,0,598,"tensor(0.7298, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
599,0,599,"tensor(0.8125, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
600,0,600,"tensor(1.0027, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
601,0,601,"tensor(0.8710, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
602,0,602,"tensor(0.9609, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
603,0,603,"tensor(1.0273, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
