,paper_id,gen_sum
1165,SP:e253d49bbfadb76b2f7c4e7cdd1cc33d0cebc3e7,"This paper presents a user study on how well users can identify the relevant set of attributes compared to the ground-truth. To this end, the authors propose a synthetic dataset generator capable of biasing individual attributes and quantifying their relevance to the model. The authors evaluate the baseline explanation technique against concept-based and counterfactual explanations. The results show that the baseline outperformed concept based explanations. Counterfactual explanation from an invertible neural network performed similarly as the baseline. However, they allowed users to identify some attributes more accurately."
1166,SP:e253d49bbfadb76b2f7c4e7cdd1cc33d0cebc3e7,"This paper presents a user study on how well users can identify the relevant set of attributes compared to the ground-truth. To this end, the authors propose a synthetic dataset generator capable of biasing individual attributes and quantifying their relevance to the model. The authors evaluate the baseline explanation technique against concept-based and counterfactual explanations. The results show that the baseline outperformed concept based explanations. Counterfactual explanation from an invertible neural network performed similarly as the baseline. However, they allowed users to identify some attributes more accurately."
1167,SP:6495caf14ebb8b9c3cbf50a5f05ec1eb600864fe,"This paper proposes an iterative training procedure for removing poisoned data from the training set. The method is based on a novel bootstrapped measure of generalization, which provably separates the clean from the dirty data under mild assumptions. The authors first train an ensemble of weak learners to automatically discover distinct subpopulations in the training data and then leverage a boosting framework to exclude the poisoned data and recover the clean data. Empirically, the method successfully defends against a state-of-the-art dirty label backdoor attack."
1168,SP:6495caf14ebb8b9c3cbf50a5f05ec1eb600864fe,"This paper proposes an iterative training procedure for removing poisoned data from the training set. The method is based on a novel bootstrapped measure of generalization, which provably separates the clean from the dirty data under mild assumptions. The authors first train an ensemble of weak learners to automatically discover distinct subpopulations in the training data and then leverage a boosting framework to exclude the poisoned data and recover the clean data. Empirically, the method successfully defends against a state-of-the-art dirty label backdoor attack."
1169,SP:6495caf14ebb8b9c3cbf50a5f05ec1eb600864fe,"This paper proposes an iterative training procedure for removing poisoned data from the training set. The method is based on a novel bootstrapped measure of generalization, which provably separates the clean from the dirty data under mild assumptions. The authors first train an ensemble of weak learners to automatically discover distinct subpopulations in the training data and then leverage a boosting framework to exclude the poisoned data and recover the clean data. Empirically, the method successfully defends against a state-of-the-art dirty label backdoor attack."
1170,SP:6495caf14ebb8b9c3cbf50a5f05ec1eb600864fe,"This paper proposes an iterative training procedure for removing poisoned data from the training set. The method is based on a novel bootstrapped measure of generalization, which provably separates the clean from the dirty data under mild assumptions. The authors first train an ensemble of weak learners to automatically discover distinct subpopulations in the training data and then leverage a boosting framework to exclude the poisoned data and recover the clean data. Empirically, the method successfully defends against a state-of-the-art dirty label backdoor attack."
1171,SP:f0ad7cbc190113bb4612b7beca98d07aeff661fd,"This paper proposes a method for multi-label text classification (MLTC) that uses latent label representations to model label correlations implicitly. Specifically, the proposed method concatenates a set of latent labels (instead of actual labels) to the text tokens, inputs them to BERT, then maps the contextual encodings of these latent labels to actual labels cooperatively. The proposed method is conceptually simple but quite effective. The experiments demonstrate that its effectiveness lies in label-correlation utilization rather than document representation."
1172,SP:f0ad7cbc190113bb4612b7beca98d07aeff661fd,"This paper proposes a method for multi-label text classification (MLTC) that uses latent label representations to model label correlations implicitly. Specifically, the proposed method concatenates a set of latent labels (instead of actual labels) to the text tokens, inputs them to BERT, then maps the contextual encodings of these latent labels to actual labels cooperatively. The proposed method is conceptually simple but quite effective. The experiments demonstrate that its effectiveness lies in label-correlation utilization rather than document representation."
1173,SP:f0ad7cbc190113bb4612b7beca98d07aeff661fd,"This paper proposes a method for multi-label text classification (MLTC) that uses latent label representations to model label correlations implicitly. Specifically, the proposed method concatenates a set of latent labels (instead of actual labels) to the text tokens, inputs them to BERT, then maps the contextual encodings of these latent labels to actual labels cooperatively. The proposed method is conceptually simple but quite effective. The experiments demonstrate that its effectiveness lies in label-correlation utilization rather than document representation."
1174,SP:f0ad7cbc190113bb4612b7beca98d07aeff661fd,"This paper proposes a method for multi-label text classification (MLTC) that uses latent label representations to model label correlations implicitly. Specifically, the proposed method concatenates a set of latent labels (instead of actual labels) to the text tokens, inputs them to BERT, then maps the contextual encodings of these latent labels to actual labels cooperatively. The proposed method is conceptually simple but quite effective. The experiments demonstrate that its effectiveness lies in label-correlation utilization rather than document representation."
1175,SP:6e54083a06942f2c41e1796a9f911d3dd9bab0cc,"This paper studies the inductive bias of deep convolutional neural networks (DNNs) in the context of kernel methods. In particular, the authors study the RKHS of a simple hierarchical kernel with two or three convolution and pooling layers. The authors show that the kernel consists of additive models of interaction terms between patches, and that its norm encourages spatial similarities between these terms through pooling. They also provide generalization bounds which illustrate how pooling and patches yield improved sample complexity guarantees when the target function presents such regularities."
1176,SP:6e54083a06942f2c41e1796a9f911d3dd9bab0cc,"This paper studies the inductive bias of deep convolutional neural networks (DNNs) in the context of kernel methods. In particular, the authors study the RKHS of a simple hierarchical kernel with two or three convolution and pooling layers. The authors show that the kernel consists of additive models of interaction terms between patches, and that its norm encourages spatial similarities between these terms through pooling. They also provide generalization bounds which illustrate how pooling and patches yield improved sample complexity guarantees when the target function presents such regularities."
1177,SP:6e54083a06942f2c41e1796a9f911d3dd9bab0cc,"This paper studies the inductive bias of deep convolutional neural networks (DNNs) in the context of kernel methods. In particular, the authors study the RKHS of a simple hierarchical kernel with two or three convolution and pooling layers. The authors show that the kernel consists of additive models of interaction terms between patches, and that its norm encourages spatial similarities between these terms through pooling. They also provide generalization bounds which illustrate how pooling and patches yield improved sample complexity guarantees when the target function presents such regularities."
1178,SP:6e54083a06942f2c41e1796a9f911d3dd9bab0cc,"This paper studies the inductive bias of deep convolutional neural networks (DNNs) in the context of kernel methods. In particular, the authors study the RKHS of a simple hierarchical kernel with two or three convolution and pooling layers. The authors show that the kernel consists of additive models of interaction terms between patches, and that its norm encourages spatial similarities between these terms through pooling. They also provide generalization bounds which illustrate how pooling and patches yield improved sample complexity guarantees when the target function presents such regularities."
1179,SP:7bee8d65c68765cbfe38767743fec27981879d34,"This paper studies the computational complexity of the Neural Tangent Kernel (NTK), which is the outer product of the neural network (NN) Jacobians. In the infinite width limit, the NTK can sometimes be computed analytically and is useful for understanding training and generalization of NN architectures. Unfortunately, the finite width NTK is notoriously expensive to compute, which severely limits its practical utility. To address this issue, the authors propose two novel algorithms that change the exponent of the compute and memory requirements of the finite-width NTK, dramatically improving efficiency. The proposed algorithms are general-purpose JAX function transformations that apply to any differentiable computation."
1180,SP:7bee8d65c68765cbfe38767743fec27981879d34,"This paper studies the computational complexity of the Neural Tangent Kernel (NTK), which is the outer product of the neural network (NN) Jacobians. In the infinite width limit, the NTK can sometimes be computed analytically and is useful for understanding training and generalization of NN architectures. Unfortunately, the finite width NTK is notoriously expensive to compute, which severely limits its practical utility. To address this issue, the authors propose two novel algorithms that change the exponent of the compute and memory requirements of the finite-width NTK, dramatically improving efficiency. The proposed algorithms are general-purpose JAX function transformations that apply to any differentiable computation."
1181,SP:7bee8d65c68765cbfe38767743fec27981879d34,"This paper studies the computational complexity of the Neural Tangent Kernel (NTK), which is the outer product of the neural network (NN) Jacobians. In the infinite width limit, the NTK can sometimes be computed analytically and is useful for understanding training and generalization of NN architectures. Unfortunately, the finite width NTK is notoriously expensive to compute, which severely limits its practical utility. To address this issue, the authors propose two novel algorithms that change the exponent of the compute and memory requirements of the finite-width NTK, dramatically improving efficiency. The proposed algorithms are general-purpose JAX function transformations that apply to any differentiable computation."
1182,SP:7bee8d65c68765cbfe38767743fec27981879d34,"This paper studies the computational complexity of the Neural Tangent Kernel (NTK), which is the outer product of the neural network (NN) Jacobians. In the infinite width limit, the NTK can sometimes be computed analytically and is useful for understanding training and generalization of NN architectures. Unfortunately, the finite width NTK is notoriously expensive to compute, which severely limits its practical utility. To address this issue, the authors propose two novel algorithms that change the exponent of the compute and memory requirements of the finite-width NTK, dramatically improving efficiency. The proposed algorithms are general-purpose JAX function transformations that apply to any differentiable computation."
1183,SP:1df605fc5fc828304f7b836724d8fd6c233ff80c,"This paper proposes a method for offline constrained reinforcement learning (RL) in which the agent aims to compute a policy that maximizes expected return while satisfying given cost constraints, learning only from a pre-collected dataset. This problem setting is appealing in many real-world scenarios, where direct interaction with the environment is costly or risky, and where the resulting policy should comply with safety constraints. However, it is challenging to compute the policy that guarantees satisfying the cost constraints in the offline RL setting, since the offpolicy evaluation inherently has an estimation error. This paper proposes an offline constrained RL algorithm that optimizes the policy in the space of the stationary distribution. The algorithm, COptiDICE, directly estimates the stationary distributions corrections of the optimal policy with respect to returns, while constraining the cost upper bound, with the goal of yielding a cost-conservative policy for actual constraint satisfaction."
1184,SP:1df605fc5fc828304f7b836724d8fd6c233ff80c,"This paper proposes a method for offline constrained reinforcement learning (RL) in which the agent aims to compute a policy that maximizes expected return while satisfying given cost constraints, learning only from a pre-collected dataset. This problem setting is appealing in many real-world scenarios, where direct interaction with the environment is costly or risky, and where the resulting policy should comply with safety constraints. However, it is challenging to compute the policy that guarantees satisfying the cost constraints in the offline RL setting, since the offpolicy evaluation inherently has an estimation error. This paper proposes an offline constrained RL algorithm that optimizes the policy in the space of the stationary distribution. The algorithm, COptiDICE, directly estimates the stationary distributions corrections of the optimal policy with respect to returns, while constraining the cost upper bound, with the goal of yielding a cost-conservative policy for actual constraint satisfaction."
1185,SP:1df605fc5fc828304f7b836724d8fd6c233ff80c,"This paper proposes a method for offline constrained reinforcement learning (RL) in which the agent aims to compute a policy that maximizes expected return while satisfying given cost constraints, learning only from a pre-collected dataset. This problem setting is appealing in many real-world scenarios, where direct interaction with the environment is costly or risky, and where the resulting policy should comply with safety constraints. However, it is challenging to compute the policy that guarantees satisfying the cost constraints in the offline RL setting, since the offpolicy evaluation inherently has an estimation error. This paper proposes an offline constrained RL algorithm that optimizes the policy in the space of the stationary distribution. The algorithm, COptiDICE, directly estimates the stationary distributions corrections of the optimal policy with respect to returns, while constraining the cost upper bound, with the goal of yielding a cost-conservative policy for actual constraint satisfaction."
1186,SP:1df605fc5fc828304f7b836724d8fd6c233ff80c,"This paper proposes a method for offline constrained reinforcement learning (RL) in which the agent aims to compute a policy that maximizes expected return while satisfying given cost constraints, learning only from a pre-collected dataset. This problem setting is appealing in many real-world scenarios, where direct interaction with the environment is costly or risky, and where the resulting policy should comply with safety constraints. However, it is challenging to compute the policy that guarantees satisfying the cost constraints in the offline RL setting, since the offpolicy evaluation inherently has an estimation error. This paper proposes an offline constrained RL algorithm that optimizes the policy in the space of the stationary distribution. The algorithm, COptiDICE, directly estimates the stationary distributions corrections of the optimal policy with respect to returns, while constraining the cost upper bound, with the goal of yielding a cost-conservative policy for actual constraint satisfaction."
1187,SP:5a10c13eb78d26a25dac74601419deb68c53cb75,This paper proposes a new parallel training scheme for Gated Recurrent Unit (GRU) networks. The proposed method is based on a multigrid reduction in time (MGRIT) solver. The key idea is to use a hierarchical correction of the hidden state to accelerate end-to-end communication in both the forward and backward propagation phases of gradient descent. Experimental results on the HMDB51 dataset demonstrate that the proposed method achieves up to 6.5x speedup over a serial approach.
1188,SP:5a10c13eb78d26a25dac74601419deb68c53cb75,This paper proposes a new parallel training scheme for Gated Recurrent Unit (GRU) networks. The proposed method is based on a multigrid reduction in time (MGRIT) solver. The key idea is to use a hierarchical correction of the hidden state to accelerate end-to-end communication in both the forward and backward propagation phases of gradient descent. Experimental results on the HMDB51 dataset demonstrate that the proposed method achieves up to 6.5x speedup over a serial approach.
1189,SP:5a10c13eb78d26a25dac74601419deb68c53cb75,This paper proposes a new parallel training scheme for Gated Recurrent Unit (GRU) networks. The proposed method is based on a multigrid reduction in time (MGRIT) solver. The key idea is to use a hierarchical correction of the hidden state to accelerate end-to-end communication in both the forward and backward propagation phases of gradient descent. Experimental results on the HMDB51 dataset demonstrate that the proposed method achieves up to 6.5x speedup over a serial approach.
1190,SP:5a10c13eb78d26a25dac74601419deb68c53cb75,This paper proposes a new parallel training scheme for Gated Recurrent Unit (GRU) networks. The proposed method is based on a multigrid reduction in time (MGRIT) solver. The key idea is to use a hierarchical correction of the hidden state to accelerate end-to-end communication in both the forward and backward propagation phases of gradient descent. Experimental results on the HMDB51 dataset demonstrate that the proposed method achieves up to 6.5x speedup over a serial approach.
1191,SP:fb935a5c44d7df6958d39ab1ef877956df08994e,"This paper proposes a method to learn a common embedding of fMRI data that denoises, and reveals its intrinsic structure. Specifically, the authors assume that while noise varies significantly between individuals, true responses to stimuli will share common, low-dimensional features between subjects which are jointly discoverable. The authors propose a neural network called MRMD-AE (manifold-regularized multiple decoder, autoencoder) that learns a common shared embedding from multiple subjects in an experiment while retaining the ability to decode to individual raw fMRI signals. Experiments show that the learned common space represents an extensible manifold (where new points not seen during training can be mapped), improves the classification accuracy of stimulus features of unseen timepoints, and improves cross-subject translation."
1192,SP:fb935a5c44d7df6958d39ab1ef877956df08994e,"This paper proposes a method to learn a common embedding of fMRI data that denoises, and reveals its intrinsic structure. Specifically, the authors assume that while noise varies significantly between individuals, true responses to stimuli will share common, low-dimensional features between subjects which are jointly discoverable. The authors propose a neural network called MRMD-AE (manifold-regularized multiple decoder, autoencoder) that learns a common shared embedding from multiple subjects in an experiment while retaining the ability to decode to individual raw fMRI signals. Experiments show that the learned common space represents an extensible manifold (where new points not seen during training can be mapped), improves the classification accuracy of stimulus features of unseen timepoints, and improves cross-subject translation."
1193,SP:fb935a5c44d7df6958d39ab1ef877956df08994e,"This paper proposes a method to learn a common embedding of fMRI data that denoises, and reveals its intrinsic structure. Specifically, the authors assume that while noise varies significantly between individuals, true responses to stimuli will share common, low-dimensional features between subjects which are jointly discoverable. The authors propose a neural network called MRMD-AE (manifold-regularized multiple decoder, autoencoder) that learns a common shared embedding from multiple subjects in an experiment while retaining the ability to decode to individual raw fMRI signals. Experiments show that the learned common space represents an extensible manifold (where new points not seen during training can be mapped), improves the classification accuracy of stimulus features of unseen timepoints, and improves cross-subject translation."
1194,SP:fb935a5c44d7df6958d39ab1ef877956df08994e,"This paper proposes a method to learn a common embedding of fMRI data that denoises, and reveals its intrinsic structure. Specifically, the authors assume that while noise varies significantly between individuals, true responses to stimuli will share common, low-dimensional features between subjects which are jointly discoverable. The authors propose a neural network called MRMD-AE (manifold-regularized multiple decoder, autoencoder) that learns a common shared embedding from multiple subjects in an experiment while retaining the ability to decode to individual raw fMRI signals. Experiments show that the learned common space represents an extensible manifold (where new points not seen during training can be mapped), improves the classification accuracy of stimulus features of unseen timepoints, and improves cross-subject translation."
1195,SP:95ed80753116005f1f7bae24c855d350f4af85a1,"This paper proposes a new benchmark for out-of-distribution detection for multi-class, multi-label, and segmentation tasks. The new benchmark is ImageNet-21K, which is a large-scale dataset with high-resolution images and thousands of classes. To test ImageNet multiclass anomaly detectors, the authors introduce a new dataset of anomalous species. The authors also introduce a benchmark for anomaly segmentation by introducing a segmentation benchmark with road anomalies."
1196,SP:95ed80753116005f1f7bae24c855d350f4af85a1,"This paper proposes a new benchmark for out-of-distribution detection for multi-class, multi-label, and segmentation tasks. The new benchmark is ImageNet-21K, which is a large-scale dataset with high-resolution images and thousands of classes. To test ImageNet multiclass anomaly detectors, the authors introduce a new dataset of anomalous species. The authors also introduce a benchmark for anomaly segmentation by introducing a segmentation benchmark with road anomalies."
1197,SP:95ed80753116005f1f7bae24c855d350f4af85a1,"This paper proposes a new benchmark for out-of-distribution detection for multi-class, multi-label, and segmentation tasks. The new benchmark is ImageNet-21K, which is a large-scale dataset with high-resolution images and thousands of classes. To test ImageNet multiclass anomaly detectors, the authors introduce a new dataset of anomalous species. The authors also introduce a benchmark for anomaly segmentation by introducing a segmentation benchmark with road anomalies."
1198,SP:95ed80753116005f1f7bae24c855d350f4af85a1,"This paper proposes a new benchmark for out-of-distribution detection for multi-class, multi-label, and segmentation tasks. The new benchmark is ImageNet-21K, which is a large-scale dataset with high-resolution images and thousands of classes. To test ImageNet multiclass anomaly detectors, the authors introduce a new dataset of anomalous species. The authors also introduce a benchmark for anomaly segmentation by introducing a segmentation benchmark with road anomalies."
1199,SP:abbab40e40ef09c8dccd16661af3c2a4461ebb1a,"This paper studies the structure of parametric tournament representations. The main contribution is to characterize the class of tournaments that arise out of d dimensional representations. Specifically, the authors show that these tournament classes have forbidden configurations which must necessarily be union of union of flip classes, a novel way to partition the set of all tournaments. For a general rank d tournament class, they show that the flip class associated with a coned-doubly regular tournament of size O(\sqrt{d}) must be a forbidden configuration. The authors further characterize rank 2 tournaments completely by showing that the associated forbidden flip class contains just 2 tournaments. This insight allows the authors to solve the minimum feedback arc set problem on this tournament class can be solved using the standard Quicksort procedure."
1200,SP:abbab40e40ef09c8dccd16661af3c2a4461ebb1a,"This paper studies the structure of parametric tournament representations. The main contribution is to characterize the class of tournaments that arise out of d dimensional representations. Specifically, the authors show that these tournament classes have forbidden configurations which must necessarily be union of union of flip classes, a novel way to partition the set of all tournaments. For a general rank d tournament class, they show that the flip class associated with a coned-doubly regular tournament of size O(\sqrt{d}) must be a forbidden configuration. The authors further characterize rank 2 tournaments completely by showing that the associated forbidden flip class contains just 2 tournaments. This insight allows the authors to solve the minimum feedback arc set problem on this tournament class can be solved using the standard Quicksort procedure."
1201,SP:abbab40e40ef09c8dccd16661af3c2a4461ebb1a,"This paper studies the structure of parametric tournament representations. The main contribution is to characterize the class of tournaments that arise out of d dimensional representations. Specifically, the authors show that these tournament classes have forbidden configurations which must necessarily be union of union of flip classes, a novel way to partition the set of all tournaments. For a general rank d tournament class, they show that the flip class associated with a coned-doubly regular tournament of size O(\sqrt{d}) must be a forbidden configuration. The authors further characterize rank 2 tournaments completely by showing that the associated forbidden flip class contains just 2 tournaments. This insight allows the authors to solve the minimum feedback arc set problem on this tournament class can be solved using the standard Quicksort procedure."
1202,SP:abbab40e40ef09c8dccd16661af3c2a4461ebb1a,"This paper studies the structure of parametric tournament representations. The main contribution is to characterize the class of tournaments that arise out of d dimensional representations. Specifically, the authors show that these tournament classes have forbidden configurations which must necessarily be union of union of flip classes, a novel way to partition the set of all tournaments. For a general rank d tournament class, they show that the flip class associated with a coned-doubly regular tournament of size O(\sqrt{d}) must be a forbidden configuration. The authors further characterize rank 2 tournaments completely by showing that the associated forbidden flip class contains just 2 tournaments. This insight allows the authors to solve the minimum feedback arc set problem on this tournament class can be solved using the standard Quicksort procedure."
1203,SP:d39765dcc8950d4fc1d43e4c167208736578882e,"This paper proposes a novel attention mechanism for neural processes (NPs) to capture appropriate context information. Specifically, the proposed method encourages context embedding to be differentiated from a target dataset, allowing NPs to consider features in the target dataset and context embeddings independently. The proposed method is empirically evaluated on 1D regression, predator-prey model, and image completion."
1204,SP:d39765dcc8950d4fc1d43e4c167208736578882e,"This paper proposes a novel attention mechanism for neural processes (NPs) to capture appropriate context information. Specifically, the proposed method encourages context embedding to be differentiated from a target dataset, allowing NPs to consider features in the target dataset and context embeddings independently. The proposed method is empirically evaluated on 1D regression, predator-prey model, and image completion."
1205,SP:d39765dcc8950d4fc1d43e4c167208736578882e,"This paper proposes a novel attention mechanism for neural processes (NPs) to capture appropriate context information. Specifically, the proposed method encourages context embedding to be differentiated from a target dataset, allowing NPs to consider features in the target dataset and context embeddings independently. The proposed method is empirically evaluated on 1D regression, predator-prey model, and image completion."
1206,SP:d39765dcc8950d4fc1d43e4c167208736578882e,"This paper proposes a novel attention mechanism for neural processes (NPs) to capture appropriate context information. Specifically, the proposed method encourages context embedding to be differentiated from a target dataset, allowing NPs to consider features in the target dataset and context embeddings independently. The proposed method is empirically evaluated on 1D regression, predator-prey model, and image completion."
1207,SP:f6e7229b653a5a56a2993864cdb70809f5b6f9b4,This paper proposes a method for providing interpretability and explainability to black-box language models. The authors propose to use prototype networks directly incorporated into the model architecture and hence explain the reasoning process behind the network’s decisions. The proposed method is evaluated on a variety of tasks and shows that the proposed method outperforms the state-of-the-art.
1208,SP:f6e7229b653a5a56a2993864cdb70809f5b6f9b4,This paper proposes a method for providing interpretability and explainability to black-box language models. The authors propose to use prototype networks directly incorporated into the model architecture and hence explain the reasoning process behind the network’s decisions. The proposed method is evaluated on a variety of tasks and shows that the proposed method outperforms the state-of-the-art.
1209,SP:f6e7229b653a5a56a2993864cdb70809f5b6f9b4,This paper proposes a method for providing interpretability and explainability to black-box language models. The authors propose to use prototype networks directly incorporated into the model architecture and hence explain the reasoning process behind the network’s decisions. The proposed method is evaluated on a variety of tasks and shows that the proposed method outperforms the state-of-the-art.
1210,SP:f6e7229b653a5a56a2993864cdb70809f5b6f9b4,This paper proposes a method for providing interpretability and explainability to black-box language models. The authors propose to use prototype networks directly incorporated into the model architecture and hence explain the reasoning process behind the network’s decisions. The proposed method is evaluated on a variety of tasks and shows that the proposed method outperforms the state-of-the-art.
1211,SP:60ba9cb4c42cecde6379ec0279434dece822a2b1,"This paper proposes Trust Region Gradient Projection (TRGP) for continual learning to facilitate the forward knowledge transfer based on an efficient characterization of task correlation. TRGP selects the most related old tasks for the new task in a layer-wise and single-shot manner, using the norm of gradient projection onto the subspace spanned by task inputs. Then, a scaled weight projection is proposed to cleverly reuse the frozen weights of the selected old tasks in the trust region through a layerwise scaling matrix. By jointly optimizing the scaling matrices and the model, where the model is updated along the directions orthogonal to the subspaces of old tasks, TRGP can effectively prompt knowledge transfer without forgetting. Extensive experiments show that TRGP achieves significant improvement over related state-of-the-art methods."
1212,SP:60ba9cb4c42cecde6379ec0279434dece822a2b1,"This paper proposes Trust Region Gradient Projection (TRGP) for continual learning to facilitate the forward knowledge transfer based on an efficient characterization of task correlation. TRGP selects the most related old tasks for the new task in a layer-wise and single-shot manner, using the norm of gradient projection onto the subspace spanned by task inputs. Then, a scaled weight projection is proposed to cleverly reuse the frozen weights of the selected old tasks in the trust region through a layerwise scaling matrix. By jointly optimizing the scaling matrices and the model, where the model is updated along the directions orthogonal to the subspaces of old tasks, TRGP can effectively prompt knowledge transfer without forgetting. Extensive experiments show that TRGP achieves significant improvement over related state-of-the-art methods."
1213,SP:60ba9cb4c42cecde6379ec0279434dece822a2b1,"This paper proposes Trust Region Gradient Projection (TRGP) for continual learning to facilitate the forward knowledge transfer based on an efficient characterization of task correlation. TRGP selects the most related old tasks for the new task in a layer-wise and single-shot manner, using the norm of gradient projection onto the subspace spanned by task inputs. Then, a scaled weight projection is proposed to cleverly reuse the frozen weights of the selected old tasks in the trust region through a layerwise scaling matrix. By jointly optimizing the scaling matrices and the model, where the model is updated along the directions orthogonal to the subspaces of old tasks, TRGP can effectively prompt knowledge transfer without forgetting. Extensive experiments show that TRGP achieves significant improvement over related state-of-the-art methods."
1214,SP:60ba9cb4c42cecde6379ec0279434dece822a2b1,"This paper proposes Trust Region Gradient Projection (TRGP) for continual learning to facilitate the forward knowledge transfer based on an efficient characterization of task correlation. TRGP selects the most related old tasks for the new task in a layer-wise and single-shot manner, using the norm of gradient projection onto the subspace spanned by task inputs. Then, a scaled weight projection is proposed to cleverly reuse the frozen weights of the selected old tasks in the trust region through a layerwise scaling matrix. By jointly optimizing the scaling matrices and the model, where the model is updated along the directions orthogonal to the subspaces of old tasks, TRGP can effectively prompt knowledge transfer without forgetting. Extensive experiments show that TRGP achieves significant improvement over related state-of-the-art methods."
1215,SP:25414fe1c6203f9b623c5317a4ffaba478085c4c,"This paper proposes a generalization bound based on the length of optimization trajectory under the gradient flow algorithm after convergence. The authors show that, with a proper initialization, gradient flow converges following a short path with an explicit length estimate. Such an estimate induces a length-based generalisation bound, showing that short optimization paths after convergence indicate good generalization."
1216,SP:25414fe1c6203f9b623c5317a4ffaba478085c4c,"This paper proposes a generalization bound based on the length of optimization trajectory under the gradient flow algorithm after convergence. The authors show that, with a proper initialization, gradient flow converges following a short path with an explicit length estimate. Such an estimate induces a length-based generalisation bound, showing that short optimization paths after convergence indicate good generalization."
1217,SP:25414fe1c6203f9b623c5317a4ffaba478085c4c,"This paper proposes a generalization bound based on the length of optimization trajectory under the gradient flow algorithm after convergence. The authors show that, with a proper initialization, gradient flow converges following a short path with an explicit length estimate. Such an estimate induces a length-based generalisation bound, showing that short optimization paths after convergence indicate good generalization."
1218,SP:25414fe1c6203f9b623c5317a4ffaba478085c4c,"This paper proposes a generalization bound based on the length of optimization trajectory under the gradient flow algorithm after convergence. The authors show that, with a proper initialization, gradient flow converges following a short path with an explicit length estimate. Such an estimate induces a length-based generalisation bound, showing that short optimization paths after convergence indicate good generalization."
1219,SP:a9e5d81f7ba88f4052730f255cf48cb40ed80942,"This paper presents a frequency-based understanding of adversarial examples, supported by theoretical and empirical findings. The authors argue that adversarial example are neither in high-frequency nor in low-frequency components, but are simply dataset dependent. Utilizing this framework, they analyze many intriguing properties of training robust models with frequency constraints, and propose a frequency based explanation for the commonly observed accuracy vs robustness trade-off."
1220,SP:a9e5d81f7ba88f4052730f255cf48cb40ed80942,"This paper presents a frequency-based understanding of adversarial examples, supported by theoretical and empirical findings. The authors argue that adversarial example are neither in high-frequency nor in low-frequency components, but are simply dataset dependent. Utilizing this framework, they analyze many intriguing properties of training robust models with frequency constraints, and propose a frequency based explanation for the commonly observed accuracy vs robustness trade-off."
1221,SP:a9e5d81f7ba88f4052730f255cf48cb40ed80942,"This paper presents a frequency-based understanding of adversarial examples, supported by theoretical and empirical findings. The authors argue that adversarial example are neither in high-frequency nor in low-frequency components, but are simply dataset dependent. Utilizing this framework, they analyze many intriguing properties of training robust models with frequency constraints, and propose a frequency based explanation for the commonly observed accuracy vs robustness trade-off."
1222,SP:a9e5d81f7ba88f4052730f255cf48cb40ed80942,"This paper presents a frequency-based understanding of adversarial examples, supported by theoretical and empirical findings. The authors argue that adversarial example are neither in high-frequency nor in low-frequency components, but are simply dataset dependent. Utilizing this framework, they analyze many intriguing properties of training robust models with frequency constraints, and propose a frequency based explanation for the commonly observed accuracy vs robustness trade-off."
1223,SP:5d94dbfd10dc2ef86415853cc41f414a24962d4f,"This paper proposes a method to address the problem of heterophily in graph neural networks (GNNs). The authors first show that not all cases of homophily are harmful for GNNs with aggregation operation. Then, they propose a new metrics based on a similarity matrix which considers the influence of both graph structure and input features on GNN. Based on the proposed metrics and the observations, they find some cases of harmful heterophilies can be addressed by diversification operation. With this fact and knowledge of filterbanks, the authors propose the Adaptive Channel Mixing (ACM) framework to adaptively exploit aggregation, diversification and identity channels in each GNN layer. The authors validate the ACM-augmented baselines with 10 real-world node classification tasks. They consistently achieve significant performance gain and exceed the state-of-the-art GNN on most of the tasks without incurring significant computational burden."
1224,SP:5d94dbfd10dc2ef86415853cc41f414a24962d4f,"This paper proposes a method to address the problem of heterophily in graph neural networks (GNNs). The authors first show that not all cases of homophily are harmful for GNNs with aggregation operation. Then, they propose a new metrics based on a similarity matrix which considers the influence of both graph structure and input features on GNN. Based on the proposed metrics and the observations, they find some cases of harmful heterophilies can be addressed by diversification operation. With this fact and knowledge of filterbanks, the authors propose the Adaptive Channel Mixing (ACM) framework to adaptively exploit aggregation, diversification and identity channels in each GNN layer. The authors validate the ACM-augmented baselines with 10 real-world node classification tasks. They consistently achieve significant performance gain and exceed the state-of-the-art GNN on most of the tasks without incurring significant computational burden."
1225,SP:5d94dbfd10dc2ef86415853cc41f414a24962d4f,"This paper proposes a method to address the problem of heterophily in graph neural networks (GNNs). The authors first show that not all cases of homophily are harmful for GNNs with aggregation operation. Then, they propose a new metrics based on a similarity matrix which considers the influence of both graph structure and input features on GNN. Based on the proposed metrics and the observations, they find some cases of harmful heterophilies can be addressed by diversification operation. With this fact and knowledge of filterbanks, the authors propose the Adaptive Channel Mixing (ACM) framework to adaptively exploit aggregation, diversification and identity channels in each GNN layer. The authors validate the ACM-augmented baselines with 10 real-world node classification tasks. They consistently achieve significant performance gain and exceed the state-of-the-art GNN on most of the tasks without incurring significant computational burden."
