,paper_id,gen_sum
991,SP:80346eeafb0a6d1d556c304a3f8753aff037469b,"This paper proposes a new method for non-parametric image classification. The proposed method is based on the SVMnet architecture, which is an extension of the SVM architecture. The main difference between SVM and DCNN is that SVM is a parametric network, whereas DCNNs are parametric networks. The authors show that the proposed method can achieve better performance than SVM on a variety of image classification tasks."
992,SP:80346eeafb0a6d1d556c304a3f8753aff037469b,"This paper proposes a new method for non-parametric image classification. The proposed method is based on the SVMnet architecture, which is an extension of the SVM architecture. The main difference between SVM and DCNN is that SVM is a parametric network, whereas DCNNs are parametric networks. The authors show that the proposed method can achieve better performance than SVM on a variety of image classification tasks."
993,SP:80346eeafb0a6d1d556c304a3f8753aff037469b,"This paper proposes a new method for non-parametric image classification. The proposed method is based on the SVMnet architecture, which is an extension of the SVM architecture. The main difference between SVM and DCNN is that SVM is a parametric network, whereas DCNNs are parametric networks. The authors show that the proposed method can achieve better performance than SVM on a variety of image classification tasks."
994,SP:80346eeafb0a6d1d556c304a3f8753aff037469b,"This paper proposes a new method for non-parametric image classification. The proposed method is based on the SVMnet architecture, which is an extension of the SVM architecture. The main difference between SVM and DCNN is that SVM is a parametric network, whereas DCNNs are parametric networks. The authors show that the proposed method can achieve better performance than SVM on a variety of image classification tasks."
995,SP:a18f4697f350a864866dac871f581b8fc67e8088,"This paper proposes a new distributed GNN training method called Learn Locally, Correct Globally (LLCG). The main idea is to train a local GNN on the server and then send the local model to the server to correct it. The proposed method is based on the idea of periodic model averaging. The authors show that the proposed method converges faster than previous methods."
996,SP:a18f4697f350a864866dac871f581b8fc67e8088,"This paper proposes a new distributed GNN training method called Learn Locally, Correct Globally (LLCG). The main idea is to train a local GNN on the server and then send the local model to the server to correct it. The proposed method is based on the idea of periodic model averaging. The authors show that the proposed method converges faster than previous methods."
997,SP:a18f4697f350a864866dac871f581b8fc67e8088,"This paper proposes a new distributed GNN training method called Learn Locally, Correct Globally (LLCG). The main idea is to train a local GNN on the server and then send the local model to the server to correct it. The proposed method is based on the idea of periodic model averaging. The authors show that the proposed method converges faster than previous methods."
998,SP:a18f4697f350a864866dac871f581b8fc67e8088,"This paper proposes a new distributed GNN training method called Learn Locally, Correct Globally (LLCG). The main idea is to train a local GNN on the server and then send the local model to the server to correct it. The proposed method is based on the idea of periodic model averaging. The authors show that the proposed method converges faster than previous methods."
999,SP:6805f2245484fc91b5c13aa5f09e5478b810f97f,"This paper proposes a novel architecture for any-time image classification. The main idea is to use a unified and end-to-end model for anytime pixel-level recognition. The architecture consists of two parts: (1) a new exit architecture that is designed to adaptively adapt to the depth and spatial resolution of features, and (2) a feature-based stochastic sampling approach. The proposed architecture is evaluated on Cityscapes semantic segmentation and MPII human pose estimation tasks. The experimental results show that the proposed architecture outperforms the state-of-the-art models."
1000,SP:6805f2245484fc91b5c13aa5f09e5478b810f97f,"This paper proposes a novel architecture for any-time image classification. The main idea is to use a unified and end-to-end model for anytime pixel-level recognition. The architecture consists of two parts: (1) a new exit architecture that is designed to adaptively adapt to the depth and spatial resolution of features, and (2) a feature-based stochastic sampling approach. The proposed architecture is evaluated on Cityscapes semantic segmentation and MPII human pose estimation tasks. The experimental results show that the proposed architecture outperforms the state-of-the-art models."
1001,SP:6805f2245484fc91b5c13aa5f09e5478b810f97f,"This paper proposes a novel architecture for any-time image classification. The main idea is to use a unified and end-to-end model for anytime pixel-level recognition. The architecture consists of two parts: (1) a new exit architecture that is designed to adaptively adapt to the depth and spatial resolution of features, and (2) a feature-based stochastic sampling approach. The proposed architecture is evaluated on Cityscapes semantic segmentation and MPII human pose estimation tasks. The experimental results show that the proposed architecture outperforms the state-of-the-art models."
1002,SP:6805f2245484fc91b5c13aa5f09e5478b810f97f,"This paper proposes a novel architecture for any-time image classification. The main idea is to use a unified and end-to-end model for anytime pixel-level recognition. The architecture consists of two parts: (1) a new exit architecture that is designed to adaptively adapt to the depth and spatial resolution of features, and (2) a feature-based stochastic sampling approach. The proposed architecture is evaluated on Cityscapes semantic segmentation and MPII human pose estimation tasks. The experimental results show that the proposed architecture outperforms the state-of-the-art models."
1003,SP:1a75aaef7ba0d2de5804514f0de39d9c769f419b,"This paper proposes a new method for bootstrapping neural processes. The proposed method is based on the bootstrap method of B(A)NP. The main idea is to use a Gaussian distribution of random functions as a bootstrap distribution to model the functional uncertainty of the latent variable. The method is evaluated on a variety of tasks, including Bayesian optimization, contextual multi-armed bandit, and sequential decision-making tasks."
1004,SP:1a75aaef7ba0d2de5804514f0de39d9c769f419b,"This paper proposes a new method for bootstrapping neural processes. The proposed method is based on the bootstrap method of B(A)NP. The main idea is to use a Gaussian distribution of random functions as a bootstrap distribution to model the functional uncertainty of the latent variable. The method is evaluated on a variety of tasks, including Bayesian optimization, contextual multi-armed bandit, and sequential decision-making tasks."
1005,SP:1a75aaef7ba0d2de5804514f0de39d9c769f419b,"This paper proposes a new method for bootstrapping neural processes. The proposed method is based on the bootstrap method of B(A)NP. The main idea is to use a Gaussian distribution of random functions as a bootstrap distribution to model the functional uncertainty of the latent variable. The method is evaluated on a variety of tasks, including Bayesian optimization, contextual multi-armed bandit, and sequential decision-making tasks."
1006,SP:1a75aaef7ba0d2de5804514f0de39d9c769f419b,"This paper proposes a new method for bootstrapping neural processes. The proposed method is based on the bootstrap method of B(A)NP. The main idea is to use a Gaussian distribution of random functions as a bootstrap distribution to model the functional uncertainty of the latent variable. The method is evaluated on a variety of tasks, including Bayesian optimization, contextual multi-armed bandit, and sequential decision-making tasks."
1007,SP:34e1b51ff5d524490332aed51b9c411209c89a20,"This paper proposes GeneBERT, a method for pre-training a model on large-scale regulatory genomics data. The proposed method is based on multi-modal and self-supervised learning. The authors evaluate the proposed method on the ATAC-seq dataset and show that it can achieve state-of-the-art performance on several downstream tasks."
1008,SP:34e1b51ff5d524490332aed51b9c411209c89a20,"This paper proposes GeneBERT, a method for pre-training a model on large-scale regulatory genomics data. The proposed method is based on multi-modal and self-supervised learning. The authors evaluate the proposed method on the ATAC-seq dataset and show that it can achieve state-of-the-art performance on several downstream tasks."
1009,SP:34e1b51ff5d524490332aed51b9c411209c89a20,"This paper proposes GeneBERT, a method for pre-training a model on large-scale regulatory genomics data. The proposed method is based on multi-modal and self-supervised learning. The authors evaluate the proposed method on the ATAC-seq dataset and show that it can achieve state-of-the-art performance on several downstream tasks."
1010,SP:34e1b51ff5d524490332aed51b9c411209c89a20,"This paper proposes GeneBERT, a method for pre-training a model on large-scale regulatory genomics data. The proposed method is based on multi-modal and self-supervised learning. The authors evaluate the proposed method on the ATAC-seq dataset and show that it can achieve state-of-the-art performance on several downstream tasks."
1011,SP:841b12443d0274e34b78940f220b17d36798899b,"This paper proposes a method for out-of-distribution (OOD) detection. The proposed method is based on the Fisher-Rao distance between the discriminator and the features of the pre-trained neural network. The method is evaluated on MNIST, CIFAR-10, and CelebA datasets."
1012,SP:841b12443d0274e34b78940f220b17d36798899b,"This paper proposes a method for out-of-distribution (OOD) detection. The proposed method is based on the Fisher-Rao distance between the discriminator and the features of the pre-trained neural network. The method is evaluated on MNIST, CIFAR-10, and CelebA datasets."
1013,SP:841b12443d0274e34b78940f220b17d36798899b,"This paper proposes a method for out-of-distribution (OOD) detection. The proposed method is based on the Fisher-Rao distance between the discriminator and the features of the pre-trained neural network. The method is evaluated on MNIST, CIFAR-10, and CelebA datasets."
1014,SP:841b12443d0274e34b78940f220b17d36798899b,"This paper proposes a method for out-of-distribution (OOD) detection. The proposed method is based on the Fisher-Rao distance between the discriminator and the features of the pre-trained neural network. The method is evaluated on MNIST, CIFAR-10, and CelebA datasets."
1015,SP:2fdca838ac3453e44cff395f1b760d839a5813bf,"This paper studies the equivariance of binary dichotomies in the context of group-invariant representation learning. The authors derive the Cover’s Function Counting Theorem for linearly separable and group invariant binary dichotomy, and show that under certain conditions, they are equivariant to group action and group action. The paper also provides a theoretical analysis of the relation between global pooling, convolutions, and element-wise nonlinearities."
1016,SP:2fdca838ac3453e44cff395f1b760d839a5813bf,"This paper studies the equivariance of binary dichotomies in the context of group-invariant representation learning. The authors derive the Cover’s Function Counting Theorem for linearly separable and group invariant binary dichotomy, and show that under certain conditions, they are equivariant to group action and group action. The paper also provides a theoretical analysis of the relation between global pooling, convolutions, and element-wise nonlinearities."
1017,SP:2fdca838ac3453e44cff395f1b760d839a5813bf,"This paper studies the equivariance of binary dichotomies in the context of group-invariant representation learning. The authors derive the Cover’s Function Counting Theorem for linearly separable and group invariant binary dichotomy, and show that under certain conditions, they are equivariant to group action and group action. The paper also provides a theoretical analysis of the relation between global pooling, convolutions, and element-wise nonlinearities."
1018,SP:2fdca838ac3453e44cff395f1b760d839a5813bf,"This paper studies the equivariance of binary dichotomies in the context of group-invariant representation learning. The authors derive the Cover’s Function Counting Theorem for linearly separable and group invariant binary dichotomy, and show that under certain conditions, they are equivariant to group action and group action. The paper also provides a theoretical analysis of the relation between global pooling, convolutions, and element-wise nonlinearities."
1019,SP:47889067620e5ac2e304681769af9d1d930f6d2b,"This paper studies the problem of concept counterfactual explanations (CCEs) in the context of concept drift and mitigating biases. The authors propose a systematic approach to train a classifier that is able to identify spurious correlations between concepts in the training set and the test set. The proposed approach is motivated by the observation that the spurious correlations can arise when the classifier is trained on a small subset of the training data. To address this issue, the authors propose to use concept activation vectors, which are based on the concept activation vector of the original classifier, to train the model on a larger subset of training data, and then use the concept activations of the model to train an additional classifier. Experiments show that the proposed CCE method outperforms existing methods on a variety of datasets."
1020,SP:47889067620e5ac2e304681769af9d1d930f6d2b,"This paper studies the problem of concept counterfactual explanations (CCEs) in the context of concept drift and mitigating biases. The authors propose a systematic approach to train a classifier that is able to identify spurious correlations between concepts in the training set and the test set. The proposed approach is motivated by the observation that the spurious correlations can arise when the classifier is trained on a small subset of the training data. To address this issue, the authors propose to use concept activation vectors, which are based on the concept activation vector of the original classifier, to train the model on a larger subset of training data, and then use the concept activations of the model to train an additional classifier. Experiments show that the proposed CCE method outperforms existing methods on a variety of datasets."
1021,SP:47889067620e5ac2e304681769af9d1d930f6d2b,"This paper studies the problem of concept counterfactual explanations (CCEs) in the context of concept drift and mitigating biases. The authors propose a systematic approach to train a classifier that is able to identify spurious correlations between concepts in the training set and the test set. The proposed approach is motivated by the observation that the spurious correlations can arise when the classifier is trained on a small subset of the training data. To address this issue, the authors propose to use concept activation vectors, which are based on the concept activation vector of the original classifier, to train the model on a larger subset of training data, and then use the concept activations of the model to train an additional classifier. Experiments show that the proposed CCE method outperforms existing methods on a variety of datasets."
1022,SP:47889067620e5ac2e304681769af9d1d930f6d2b,"This paper studies the problem of concept counterfactual explanations (CCEs) in the context of concept drift and mitigating biases. The authors propose a systematic approach to train a classifier that is able to identify spurious correlations between concepts in the training set and the test set. The proposed approach is motivated by the observation that the spurious correlations can arise when the classifier is trained on a small subset of the training data. To address this issue, the authors propose to use concept activation vectors, which are based on the concept activation vector of the original classifier, to train the model on a larger subset of training data, and then use the concept activations of the model to train an additional classifier. Experiments show that the proposed CCE method outperforms existing methods on a variety of datasets."
1023,SP:4aa5f00830fda36b6ca2f53d88c3a8a963058ec0,This paper proposes a new kernel point convolution (KPConv) module for 3D point cloud applications. The proposed module is based on the neighbor-kernel attention (NKA) module. The main difference between the proposed module and the original KPConv is that the proposed NKA module uses a depth-wise kernel instead of a depthwise kernel. The experimental results on 3D Point cloud classification and segmentation benchmarks show the effectiveness of the proposed proposed module.
1024,SP:4aa5f00830fda36b6ca2f53d88c3a8a963058ec0,This paper proposes a new kernel point convolution (KPConv) module for 3D point cloud applications. The proposed module is based on the neighbor-kernel attention (NKA) module. The main difference between the proposed module and the original KPConv is that the proposed NKA module uses a depth-wise kernel instead of a depthwise kernel. The experimental results on 3D Point cloud classification and segmentation benchmarks show the effectiveness of the proposed proposed module.
1025,SP:4aa5f00830fda36b6ca2f53d88c3a8a963058ec0,This paper proposes a new kernel point convolution (KPConv) module for 3D point cloud applications. The proposed module is based on the neighbor-kernel attention (NKA) module. The main difference between the proposed module and the original KPConv is that the proposed NKA module uses a depth-wise kernel instead of a depthwise kernel. The experimental results on 3D Point cloud classification and segmentation benchmarks show the effectiveness of the proposed proposed module.
1026,SP:4aa5f00830fda36b6ca2f53d88c3a8a963058ec0,This paper proposes a new kernel point convolution (KPConv) module for 3D point cloud applications. The proposed module is based on the neighbor-kernel attention (NKA) module. The main difference between the proposed module and the original KPConv is that the proposed NKA module uses a depth-wise kernel instead of a depthwise kernel. The experimental results on 3D Point cloud classification and segmentation benchmarks show the effectiveness of the proposed proposed module.
1027,SP:bf7d2e765c435a943ec9257cfa43d070a64c2b67,This paper studies the problem of adversarial robustness in the presence of low-quality data. The authors propose a new adversarial training strategy that aims to improve the quality of the adversarial examples. The proposed strategy is based on the idea that adversarial perturbations can lead to overestimation and under-estimation of the robustness of the model.
1028,SP:bf7d2e765c435a943ec9257cfa43d070a64c2b67,This paper studies the problem of adversarial robustness in the presence of low-quality data. The authors propose a new adversarial training strategy that aims to improve the quality of the adversarial examples. The proposed strategy is based on the idea that adversarial perturbations can lead to overestimation and under-estimation of the robustness of the model.
1029,SP:bf7d2e765c435a943ec9257cfa43d070a64c2b67,This paper studies the problem of adversarial robustness in the presence of low-quality data. The authors propose a new adversarial training strategy that aims to improve the quality of the adversarial examples. The proposed strategy is based on the idea that adversarial perturbations can lead to overestimation and under-estimation of the robustness of the model.
1030,SP:bf7d2e765c435a943ec9257cfa43d070a64c2b67,This paper studies the problem of adversarial robustness in the presence of low-quality data. The authors propose a new adversarial training strategy that aims to improve the quality of the adversarial examples. The proposed strategy is based on the idea that adversarial perturbations can lead to overestimation and under-estimation of the robustness of the model.
1031,SP:99a36b28752bfc101877bfd0da436e6fb19c69d3,"This paper considers the problem of approximating Korobov functions of bounded second mixed derivatives with a neural network. The main contribution of this paper is to provide an upper bound on the number of parameters required to approximate such functions. This is achieved by considering a continuous function approximator, which is a special case of the ReLU activation function. The authors show that this function can be approximated by a deep neural network, and show that it is a near-optimal function approximating the function. They also provide a lower bound for ReLU functions."
1032,SP:99a36b28752bfc101877bfd0da436e6fb19c69d3,"This paper considers the problem of approximating Korobov functions of bounded second mixed derivatives with a neural network. The main contribution of this paper is to provide an upper bound on the number of parameters required to approximate such functions. This is achieved by considering a continuous function approximator, which is a special case of the ReLU activation function. The authors show that this function can be approximated by a deep neural network, and show that it is a near-optimal function approximating the function. They also provide a lower bound for ReLU functions."
1033,SP:99a36b28752bfc101877bfd0da436e6fb19c69d3,"This paper considers the problem of approximating Korobov functions of bounded second mixed derivatives with a neural network. The main contribution of this paper is to provide an upper bound on the number of parameters required to approximate such functions. This is achieved by considering a continuous function approximator, which is a special case of the ReLU activation function. The authors show that this function can be approximated by a deep neural network, and show that it is a near-optimal function approximating the function. They also provide a lower bound for ReLU functions."
1034,SP:99a36b28752bfc101877bfd0da436e6fb19c69d3,"This paper considers the problem of approximating Korobov functions of bounded second mixed derivatives with a neural network. The main contribution of this paper is to provide an upper bound on the number of parameters required to approximate such functions. This is achieved by considering a continuous function approximator, which is a special case of the ReLU activation function. The authors show that this function can be approximated by a deep neural network, and show that it is a near-optimal function approximating the function. They also provide a lower bound for ReLU functions."
1035,SP:a0112febb28e518e87142e7cbb7e3586d06cae0b,"This paper studies the effect of training speed and network capacity on the emergent language properties of the speaker-listener Lewis Game. The authors show that training speed, network capacity, and training speed heterogeneities are important factors in the evolution of language. They also show that the relative difference of factors can be used to explain the diversity of language properties."
1036,SP:a0112febb28e518e87142e7cbb7e3586d06cae0b,"This paper studies the effect of training speed and network capacity on the emergent language properties of the speaker-listener Lewis Game. The authors show that training speed, network capacity, and training speed heterogeneities are important factors in the evolution of language. They also show that the relative difference of factors can be used to explain the diversity of language properties."
1037,SP:a0112febb28e518e87142e7cbb7e3586d06cae0b,"This paper studies the effect of training speed and network capacity on the emergent language properties of the speaker-listener Lewis Game. The authors show that training speed, network capacity, and training speed heterogeneities are important factors in the evolution of language. They also show that the relative difference of factors can be used to explain the diversity of language properties."
1038,SP:a0112febb28e518e87142e7cbb7e3586d06cae0b,"This paper studies the effect of training speed and network capacity on the emergent language properties of the speaker-listener Lewis Game. The authors show that training speed, network capacity, and training speed heterogeneities are important factors in the evolution of language. They also show that the relative difference of factors can be used to explain the diversity of language properties."
1039,SP:462112ea1a59ab8101ed9d908c5d838edeb844ca,"This paper studies the problem of learning polynomial graph filters for graph neural networks (GNNs) on heterophilic graphs. In particular, the authors study the spectrum of adaptive polynomials that can be used in GNNs. The authors show that the spectrum can be extended to the eigendecomposition of the graph, e.g., eigencomponents of the eigenfunctions, and eigenvalues of the filters. They then propose a model that learns a latent filter for each eigenvalue of the spectrum, which is then used to train a GNN. The proposed model is evaluated on the node classification task on the MNIST dataset."
1040,SP:462112ea1a59ab8101ed9d908c5d838edeb844ca,"This paper studies the problem of learning polynomial graph filters for graph neural networks (GNNs) on heterophilic graphs. In particular, the authors study the spectrum of adaptive polynomials that can be used in GNNs. The authors show that the spectrum can be extended to the eigendecomposition of the graph, e.g., eigencomponents of the eigenfunctions, and eigenvalues of the filters. They then propose a model that learns a latent filter for each eigenvalue of the spectrum, which is then used to train a GNN. The proposed model is evaluated on the node classification task on the MNIST dataset."
1041,SP:462112ea1a59ab8101ed9d908c5d838edeb844ca,"This paper studies the problem of learning polynomial graph filters for graph neural networks (GNNs) on heterophilic graphs. In particular, the authors study the spectrum of adaptive polynomials that can be used in GNNs. The authors show that the spectrum can be extended to the eigendecomposition of the graph, e.g., eigencomponents of the eigenfunctions, and eigenvalues of the filters. They then propose a model that learns a latent filter for each eigenvalue of the spectrum, which is then used to train a GNN. The proposed model is evaluated on the node classification task on the MNIST dataset."
1042,SP:462112ea1a59ab8101ed9d908c5d838edeb844ca,"This paper studies the problem of learning polynomial graph filters for graph neural networks (GNNs) on heterophilic graphs. In particular, the authors study the spectrum of adaptive polynomials that can be used in GNNs. The authors show that the spectrum can be extended to the eigendecomposition of the graph, e.g., eigencomponents of the eigenfunctions, and eigenvalues of the filters. They then propose a model that learns a latent filter for each eigenvalue of the spectrum, which is then used to train a GNN. The proposed model is evaluated on the node classification task on the MNIST dataset."
1043,SP:903545b1b340ec5c13070e0f25f550c444de4124,"This paper proposes a new algorithm for embedding-based distance prediction on graphs. The proposed algorithm is based on a combination of truncated random walk and Pointwise Mutual Information (PMI)-based optimization. In particular, the authors propose to use the intrinsic metric between distance between two nodes as a predictor for the distance between the two nodes’ mutual shortest distance. The authors also propose a new steering optimization objective to optimize the global distance matrix of the pairwise mutual information between the pairs of nodes. Experiments on several graph datasets demonstrate the effectiveness of the proposed algorithm."
1044,SP:903545b1b340ec5c13070e0f25f550c444de4124,"This paper proposes a new algorithm for embedding-based distance prediction on graphs. The proposed algorithm is based on a combination of truncated random walk and Pointwise Mutual Information (PMI)-based optimization. In particular, the authors propose to use the intrinsic metric between distance between two nodes as a predictor for the distance between the two nodes’ mutual shortest distance. The authors also propose a new steering optimization objective to optimize the global distance matrix of the pairwise mutual information between the pairs of nodes. Experiments on several graph datasets demonstrate the effectiveness of the proposed algorithm."
1045,SP:903545b1b340ec5c13070e0f25f550c444de4124,"This paper proposes a new algorithm for embedding-based distance prediction on graphs. The proposed algorithm is based on a combination of truncated random walk and Pointwise Mutual Information (PMI)-based optimization. In particular, the authors propose to use the intrinsic metric between distance between two nodes as a predictor for the distance between the two nodes’ mutual shortest distance. The authors also propose a new steering optimization objective to optimize the global distance matrix of the pairwise mutual information between the pairs of nodes. Experiments on several graph datasets demonstrate the effectiveness of the proposed algorithm."
1046,SP:903545b1b340ec5c13070e0f25f550c444de4124,"This paper proposes a new algorithm for embedding-based distance prediction on graphs. The proposed algorithm is based on a combination of truncated random walk and Pointwise Mutual Information (PMI)-based optimization. In particular, the authors propose to use the intrinsic metric between distance between two nodes as a predictor for the distance between the two nodes’ mutual shortest distance. The authors also propose a new steering optimization objective to optimize the global distance matrix of the pairwise mutual information between the pairs of nodes. Experiments on several graph datasets demonstrate the effectiveness of the proposed algorithm."
1047,SP:13db440061fed785f05bb41d0767225403ecf7a1,"This paper studies the problem of continual knowledge learning (CKL) in the context of large language models (LMs), where the goal is to maintain invariant knowledge over time. The authors propose a new metric to measure the retention of time-invariant world knowledge and the update of outdated knowledge. They also propose a benchmark to evaluate the performance of CKL on a variety of knowledge-dependent downstream tasks, including question answering, fact-checking, and open dialogue. They show that CKL can achieve better performance than baseline methods on these tasks."
1048,SP:13db440061fed785f05bb41d0767225403ecf7a1,"This paper studies the problem of continual knowledge learning (CKL) in the context of large language models (LMs), where the goal is to maintain invariant knowledge over time. The authors propose a new metric to measure the retention of time-invariant world knowledge and the update of outdated knowledge. They also propose a benchmark to evaluate the performance of CKL on a variety of knowledge-dependent downstream tasks, including question answering, fact-checking, and open dialogue. They show that CKL can achieve better performance than baseline methods on these tasks."
1049,SP:13db440061fed785f05bb41d0767225403ecf7a1,"This paper studies the problem of continual knowledge learning (CKL) in the context of large language models (LMs), where the goal is to maintain invariant knowledge over time. The authors propose a new metric to measure the retention of time-invariant world knowledge and the update of outdated knowledge. They also propose a benchmark to evaluate the performance of CKL on a variety of knowledge-dependent downstream tasks, including question answering, fact-checking, and open dialogue. They show that CKL can achieve better performance than baseline methods on these tasks."
1050,SP:13db440061fed785f05bb41d0767225403ecf7a1,"This paper studies the problem of continual knowledge learning (CKL) in the context of large language models (LMs), where the goal is to maintain invariant knowledge over time. The authors propose a new metric to measure the retention of time-invariant world knowledge and the update of outdated knowledge. They also propose a benchmark to evaluate the performance of CKL on a variety of knowledge-dependent downstream tasks, including question answering, fact-checking, and open dialogue. They show that CKL can achieve better performance than baseline methods on these tasks."
1051,SP:639fd88482330389019fb5be7446a909b99a8609,"This paper proposes a new algorithm for decision tree learning. The main idea is to use an exhaustive search algorithm to find the criterion minimization problem. The algorithm is based on the Haar tree, which is an oblique tree. The authors show that their algorithm can achieve better performance than the baseline non-stochastic approach. They also show that the algorithm can be used to train a tree on the MNIST dataset."
1052,SP:639fd88482330389019fb5be7446a909b99a8609,"This paper proposes a new algorithm for decision tree learning. The main idea is to use an exhaustive search algorithm to find the criterion minimization problem. The algorithm is based on the Haar tree, which is an oblique tree. The authors show that their algorithm can achieve better performance than the baseline non-stochastic approach. They also show that the algorithm can be used to train a tree on the MNIST dataset."
1053,SP:639fd88482330389019fb5be7446a909b99a8609,"This paper proposes a new algorithm for decision tree learning. The main idea is to use an exhaustive search algorithm to find the criterion minimization problem. The algorithm is based on the Haar tree, which is an oblique tree. The authors show that their algorithm can achieve better performance than the baseline non-stochastic approach. They also show that the algorithm can be used to train a tree on the MNIST dataset."
1054,SP:639fd88482330389019fb5be7446a909b99a8609,"This paper proposes a new algorithm for decision tree learning. The main idea is to use an exhaustive search algorithm to find the criterion minimization problem. The algorithm is based on the Haar tree, which is an oblique tree. The authors show that their algorithm can achieve better performance than the baseline non-stochastic approach. They also show that the algorithm can be used to train a tree on the MNIST dataset."
1055,SP:7f2640f18294519a5abb1daaa226800d2377a5e0,"This paper studies the learning rate schedule of SGD for quadratic objectives. In particular, the authors consider the case where the eigenvalue distribution of the Hessian matrix is different from that of the original Hessian. The authors propose a new learning rate scheduler, called Eigencurve, which is a variant of step decay. The main idea is to use the Eigenvalue Distribution of Hessian as a regularizer for the eigendecomposition of the SGD objective. The paper shows that the proposed EigenCurve can converge to the minimax optimal convergence rate for SGD. The empirical results on CIFAR-10 and ImageNet demonstrate the effectiveness of the proposed method."
1056,SP:7f2640f18294519a5abb1daaa226800d2377a5e0,"This paper studies the learning rate schedule of SGD for quadratic objectives. In particular, the authors consider the case where the eigenvalue distribution of the Hessian matrix is different from that of the original Hessian. The authors propose a new learning rate scheduler, called Eigencurve, which is a variant of step decay. The main idea is to use the Eigenvalue Distribution of Hessian as a regularizer for the eigendecomposition of the SGD objective. The paper shows that the proposed EigenCurve can converge to the minimax optimal convergence rate for SGD. The empirical results on CIFAR-10 and ImageNet demonstrate the effectiveness of the proposed method."
1057,SP:7f2640f18294519a5abb1daaa226800d2377a5e0,"This paper studies the learning rate schedule of SGD for quadratic objectives. In particular, the authors consider the case where the eigenvalue distribution of the Hessian matrix is different from that of the original Hessian. The authors propose a new learning rate scheduler, called Eigencurve, which is a variant of step decay. The main idea is to use the Eigenvalue Distribution of Hessian as a regularizer for the eigendecomposition of the SGD objective. The paper shows that the proposed EigenCurve can converge to the minimax optimal convergence rate for SGD. The empirical results on CIFAR-10 and ImageNet demonstrate the effectiveness of the proposed method."
1058,SP:7f2640f18294519a5abb1daaa226800d2377a5e0,"This paper studies the learning rate schedule of SGD for quadratic objectives. In particular, the authors consider the case where the eigenvalue distribution of the Hessian matrix is different from that of the original Hessian. The authors propose a new learning rate scheduler, called Eigencurve, which is a variant of step decay. The main idea is to use the Eigenvalue Distribution of Hessian as a regularizer for the eigendecomposition of the SGD objective. The paper shows that the proposed EigenCurve can converge to the minimax optimal convergence rate for SGD. The empirical results on CIFAR-10 and ImageNet demonstrate the effectiveness of the proposed method."
1059,SP:8cfafcf0de6de33a8fd298593eeea82376b4697a,"This paper studies the problem of offline model-based reinforcement learning. The authors propose a Bayesian Optimization-based approach to address the issue of model uncertainty in offline RL. The main contribution of this paper is to study the total variation distance between the model and the MDP, which is the difference between the expected return and the pessimistic return of the model under the pessimistic MDP. The paper also proposes a new uncertainty heuristic for offline RL based on Bayesian optimization."
1060,SP:8cfafcf0de6de33a8fd298593eeea82376b4697a,"This paper studies the problem of offline model-based reinforcement learning. The authors propose a Bayesian Optimization-based approach to address the issue of model uncertainty in offline RL. The main contribution of this paper is to study the total variation distance between the model and the MDP, which is the difference between the expected return and the pessimistic return of the model under the pessimistic MDP. The paper also proposes a new uncertainty heuristic for offline RL based on Bayesian optimization."
1061,SP:8cfafcf0de6de33a8fd298593eeea82376b4697a,"This paper studies the problem of offline model-based reinforcement learning. The authors propose a Bayesian Optimization-based approach to address the issue of model uncertainty in offline RL. The main contribution of this paper is to study the total variation distance between the model and the MDP, which is the difference between the expected return and the pessimistic return of the model under the pessimistic MDP. The paper also proposes a new uncertainty heuristic for offline RL based on Bayesian optimization."
1062,SP:8cfafcf0de6de33a8fd298593eeea82376b4697a,"This paper studies the problem of offline model-based reinforcement learning. The authors propose a Bayesian Optimization-based approach to address the issue of model uncertainty in offline RL. The main contribution of this paper is to study the total variation distance between the model and the MDP, which is the difference between the expected return and the pessimistic return of the model under the pessimistic MDP. The paper also proposes a new uncertainty heuristic for offline RL based on Bayesian optimization."
1063,SP:3833662cf92249d83e65a1200f9e2890b5b23e95,"This paper proposes a method for experience replay in model-based reinforcement learning (MbRL). The main idea is to use a critic network to predict the Q-value of an experience. The critic network is trained to predict Q-values using the TD-error of the policy. The proposed method, MaPER, is evaluated on a variety of Mujoco tasks."
1064,SP:3833662cf92249d83e65a1200f9e2890b5b23e95,"This paper proposes a method for experience replay in model-based reinforcement learning (MbRL). The main idea is to use a critic network to predict the Q-value of an experience. The critic network is trained to predict Q-values using the TD-error of the policy. The proposed method, MaPER, is evaluated on a variety of Mujoco tasks."
1065,SP:3833662cf92249d83e65a1200f9e2890b5b23e95,"This paper proposes a method for experience replay in model-based reinforcement learning (MbRL). The main idea is to use a critic network to predict the Q-value of an experience. The critic network is trained to predict Q-values using the TD-error of the policy. The proposed method, MaPER, is evaluated on a variety of Mujoco tasks."
1066,SP:3833662cf92249d83e65a1200f9e2890b5b23e95,"This paper proposes a method for experience replay in model-based reinforcement learning (MbRL). The main idea is to use a critic network to predict the Q-value of an experience. The critic network is trained to predict Q-values using the TD-error of the policy. The proposed method, MaPER, is evaluated on a variety of Mujoco tasks."
